ImageName,RootImage,Bot,Human
eggs0countCO1 Lithium 5-4 28 pt47.jpg,CO1 Lithium 5-4 28,0,0
eggs0countAO1 Lithium 5-4 6 pt58.jpg,AO1 Lithium 5-4 6,0,0
eggs4countCO1 Lithium 5-4 23 pt38.jpg,CO1 Lithium 5-4 23,3,4
eggs1countCO1 Lithium 5-4 38 pt64.jpg,CO1 Lithium 5-4 38,3,1
eggs3countnCO1 Control 5-4 11 pt64.jpg,nCO1 Control 5-4 11,5,3
eggs3countCO1 Lithium 5-4 20 pt27.jpg,CO1 Lithium 5-4 20,9,3
eggs0countACO1 Lithium 5-4 9 pt89.jpg,ACO1 Lithium 5-4 9,0,0
eggs0countAO1 Control 5-4 29 pt90.jpg,AO1 Control 5-4 29,0,0
eggs0countACO1 Lithium 5-4 17 pt72.jpg,ACO1 Lithium 5-4 17,0,0
eggs0countAO1 Lithium 5-4 47 pt82.jpg,AO1 Lithium 5-4 47,0,0
eggs0countACO1 Control 5-4 1 pt63.jpg,ACO1 Control 5-4 1,0,0
eggs0countAO1 Control 5-4 43 pt91.jpg,AO1 Control 5-4 43,0,0
eggs0countnCO1 Control 5-4 46 pt61.jpg,nCO1 Control 5-4 46,0,0
eggs2countnCO1 Control 5-4 32 pt52.jpg,nCO1 Control 5-4 32,6,2
eggs0countAO1 Lithium 5-4 12 pt60.jpg,AO1 Lithium 5-4 12,0,0
eggs0countCO1 Control 5-4 14 pt5.jpg,CO1 Control 5-4 14,0,0
eggs0countAO1 Control 5-4 13 pt50.jpg,AO1 Control 5-4 13,0,0
eggs0countnCO1 Control 5-4 17 pt43.jpg,nCO1 Control 5-4 17,0,0
eggs0countCO1 Control 5-4 7 pt12.jpg,CO1 Control 5-4 7,0,0
eggs1countCO1 Lithium 5-4 26 pt76.jpg,CO1 Lithium 5-4 26,3,1
eggs0countACO1 Lithium 5-4 22 pt24.jpg,ACO1 Lithium 5-4 22,0,0
eggs0countnCO1 Lithium 5-4 4 pt51.jpg,nCO1 Lithium 5-4 4,0,0
eggs0countACO1 Lithium 5-4 2 pt55.jpg,ACO1 Lithium 5-4 2,0,0
eggs0countACO1 Lithium 5-4 33 pt49.jpg,ACO1 Lithium 5-4 33,0,0
eggs0countAO1 Lithium 5-4 3 pt49.jpg,AO1 Lithium 5-4 3,0,0
eggs0countCO1 Lithium 5-4 46 pt98.jpg,CO1 Lithium 5-4 46,0,0
eggs0countnCO1 Lithium 5-4 47 pt41.jpg,nCO1 Lithium 5-4 47,0,0
eggs0countAO1 Control 5-4 34 pt7.jpg,AO1 Control 5-4 34,0,0
eggs0countACO1 Lithium 5-4 34 pt87.jpg,ACO1 Lithium 5-4 34,0,0
eggs0countnCO1 Control 5-4 35 pt76.jpg,nCO1 Control 5-4 35,0,0
eggs0countAO1 Lithium 5-4 42 pt51.jpg,AO1 Lithium 5-4 42,0,0
eggs0countAO1 Control 5-4 49 pt86.jpg,AO1 Control 5-4 49,0,0
eggs2countCO1 Lithium 5-4 2 pt23.jpg,CO1 Lithium 5-4 2,6,2
eggs0countAO1 Lithium 5-4 34 pt86.jpg,AO1 Lithium 5-4 34,0,0
eggs2countCO1 Lithium 5-4 27 pt48.jpg,CO1 Lithium 5-4 27,2,2
eggs0countAO1 Control 5-4 48 pt45.jpg,AO1 Control 5-4 48,0,0
eggs0countCO1 Control 5-4 48 pt61.jpg,CO1 Control 5-4 48,0,0
eggs0countAO1 Control 5-4 10 pt63.jpg,AO1 Control 5-4 10,0,0
eggs0countnCO1 Control 5-4 44 pt13.jpg,nCO1 Control 5-4 44,2,0
eggs0countnCO1 Control 5-4 7 pt88.jpg,nCO1 Control 5-4 7,1,0
eggs1countnCO1 Lithium 5-4 36 pt74.jpg,nCO1 Lithium 5-4 36,3,1
eggs0countACO1 Lithium 5-4 9 pt58.jpg,ACO1 Lithium 5-4 9,0,0
eggs0countCO1 Control 5-4 6 pt90.jpg,CO1 Control 5-4 6,0,0
eggs0countAO1 Lithium 5-4 43 pt9.jpg,AO1 Lithium 5-4 43,0,0
eggs0countnCO1 Control 5-4 36 pt45.jpg,nCO1 Control 5-4 36,3,0
eggs0countCO1 Control 5-4 44 pt55.jpg,CO1 Control 5-4 44,0,0
eggs0countAO1 Control 5-4 46 pt67.jpg,AO1 Control 5-4 46,3,0
eggs0countAO1 Lithium 5-4 14 pt20.jpg,AO1 Lithium 5-4 14,0,0
eggs0countACO1 Lithium 5-4 18 pt55.jpg,ACO1 Lithium 5-4 18,0,0
eggs0countAO1 Lithium 5-4 19 pt43.jpg,AO1 Lithium 5-4 19,0,0
eggs0countACO1 Lithium 5-4 14 pt78.jpg,ACO1 Lithium 5-4 14,0,0
eggs5countnCO1 Control 5-4 33 pt75.jpg,nCO1 Control 5-4 33,7,5
eggs0countAO1 Lithium 5-4 14 pt41.jpg,AO1 Lithium 5-4 14,12,0
eggs0countAO1 Lithium 5-4 28 pt68.jpg,AO1 Lithium 5-4 28,0,0
eggs0countAO1 Control 5-4 37 pt88.jpg,AO1 Control 5-4 37,0,0
eggs0countACO1 Control 5-4 10 pt81.jpg,ACO1 Control 5-4 10,0,0
eggs0countAO1 Lithium 5-4 41 pt80.jpg,AO1 Lithium 5-4 41,0,0
eggs2countnCO1 Control 5-4 43 pt84.jpg,nCO1 Control 5-4 43,4,2
eggs0countnCO1 Control 5-4 12 pt31.jpg,nCO1 Control 5-4 12,0,0
eggs0countCO1 Control 5-4 27 pt7.jpg,CO1 Control 5-4 27,0,0
eggs0countACO1 Lithium 5-4 37 pt61.jpg,ACO1 Lithium 5-4 37,0,0
eggs0countACO1 Control 5-4 12 pt95.jpg,ACO1 Control 5-4 12,0,0
eggs0countACO1 Lithium 5-4 50 pt71.jpg,ACO1 Lithium 5-4 50,0,0
eggs0countCO1 Control 5-4 38 pt46.jpg,CO1 Control 5-4 38,2,0
eggs0countACO1 Lithium 5-4 24 pt9.jpg,ACO1 Lithium 5-4 24,0,0
eggs0countnCO1 Control 5-4 44 pt45.jpg,nCO1 Control 5-4 44,5,0
eggs0countAO1 Lithium 5-4 46 pt56.jpg,AO1 Lithium 5-4 46,0,0
eggs0countCO1 Control 5-4 49 pt15.jpg,CO1 Control 5-4 49,9,0
eggs0countAO1 Control 5-4 2 pt99.jpg,AO1 Control 5-4 2,0,0
eggs0countACO1 Lithium 5-4 44 pt22.jpg,ACO1 Lithium 5-4 44,6,0
eggs1countAO1 Lithium 5-4 41 pt22.jpg,AO1 Lithium 5-4 41,3,1
eggs0countACO1 Control 5-4 6 pt4.jpg,ACO1 Control 5-4 6,0,0
eggs1countCO1 Lithium 5-4 24 pt41.jpg,CO1 Lithium 5-4 24,5,1
eggs0countACO1 Control 5-4 18 pt80.jpg,ACO1 Control 5-4 18,0,0
eggs0countAO1 Lithium 5-4 16 pt91.jpg,AO1 Lithium 5-4 16,0,0
eggs0countnCO1 Control 5-4 46 pt77.jpg,nCO1 Control 5-4 46,2,0
eggs0countACO1 Control 5-4 14 pt58.jpg,ACO1 Control 5-4 14,0,0
eggs2countCO1 Control 5-4 7 pt43.jpg,CO1 Control 5-4 7,4,2
eggs0countAO1 Lithium 5-4 33 pt42.jpg,AO1 Lithium 5-4 33,0,0
eggs0countnCO1 Control 5-4 14 pt30.jpg,nCO1 Control 5-4 14,0,0
eggs0countAO1 Control 5-4 5 pt4.jpg,AO1 Control 5-4 5,0,0
eggs0countACO1 Lithium 5-4 27 pt6.jpg,ACO1 Lithium 5-4 27,2,0
eggs0countAO1 Lithium 5-4 35 pt39.jpg,AO1 Lithium 5-4 35,0,0
eggs0countACO1 Control 5-4 2 pt58.jpg,ACO1 Control 5-4 2,2,0
eggs0countAO1 Control 5-4 38 pt49.jpg,AO1 Control 5-4 38,3,0
eggs2countCO1 Control 5-4 9 pt27.jpg,CO1 Control 5-4 9,2,2
eggs0countAO1 Lithium 5-4 24 pt37.jpg,AO1 Lithium 5-4 24,0,0
eggs0countACO1 Control 5-4 39 pt72.jpg,ACO1 Control 5-4 39,0,0
eggs0countAO1 Lithium 5-4 17 pt42.jpg,AO1 Lithium 5-4 17,3,0
eggs0countAO1 Lithium 5-4 11 pt35.jpg,AO1 Lithium 5-4 11,0,0
eggs0countACO1 Control 5-4 24 pt79.jpg,ACO1 Control 5-4 24,0,0
eggs1countACO1 Control 5-4 18 pt5.jpg,ACO1 Control 5-4 18,2,1
eggs3countnCO1 Control 5-4 32 pt75.jpg,nCO1 Control 5-4 32,4,3
eggs0countnCO1 Lithium 5-4 20 pt92.jpg,nCO1 Lithium 5-4 20,0,0
eggs0countnCO1 Control 5-4 23 pt97.jpg,nCO1 Control 5-4 23,0,0
eggs0countCO1 Control 5-4 38 pt91.jpg,CO1 Control 5-4 38,0,0
eggs1countCO1 Lithium 5-4 11 pt86.jpg,CO1 Lithium 5-4 11,6,1
eggs0countCO1 Control 5-4 29 pt42.jpg,CO1 Control 5-4 29,5,0
eggs2countCO1 Lithium 5-4 43 pt54.jpg,CO1 Lithium 5-4 43,3,2
eggs0countnCO1 Lithium 5-4 41 pt90.jpg,nCO1 Lithium 5-4 41,0,0
eggs1countACO1 Lithium 5-4 39 pt59.jpg,ACO1 Lithium 5-4 39,3,1
eggs0countCO1 Control 5-4 17 pt40.jpg,CO1 Control 5-4 17,0,0
eggs0countAO1 Control 5-4 33 pt81.jpg,AO1 Control 5-4 33,0,0
eggs0countnCO1 Lithium 5-4 29 pt19.jpg,nCO1 Lithium 5-4 29,0,0
eggs0countAO1 Control 5-4 25 pt46.jpg,AO1 Control 5-4 25,0,0
eggs0countAO1 Lithium 5-4 26 pt53.jpg,AO1 Lithium 5-4 26,0,0
eggs4countCO1 Lithium 5-4 48 pt32.jpg,CO1 Lithium 5-4 48,4,4
eggs0countnCO1 Control 5-4 1 pt28.jpg,nCO1 Control 5-4 1,0,0
eggs0countCO1 Lithium 5-4 47 pt79.jpg,CO1 Lithium 5-4 47,0,0
eggs0countCO1 Control 5-4 16 pt34.jpg,CO1 Control 5-4 16,3,0
eggs0countAO1 Control 5-4 1 pt64.jpg,AO1 Control 5-4 1,0,0
eggs1countAO1 Control 5-4 16 pt33.jpg,AO1 Control 5-4 16,3,1
eggs0countnCO1 Control 5-4 26 pt96.jpg,nCO1 Control 5-4 26,12,0
eggs0countACO1 Control 5-4 50 pt53.jpg,ACO1 Control 5-4 50,0,0
eggs0countCO1 Lithium 5-4 36 pt22.jpg,CO1 Lithium 5-4 36,3,0
eggs0countACO1 Lithium 5-4 38 pt32.jpg,ACO1 Lithium 5-4 38,3,0
eggs0countCO1 Control 5-4 7 pt2.jpg,CO1 Control 5-4 7,0,0
eggs0countACO1 Lithium 5-4 40 pt1.jpg,ACO1 Lithium 5-4 40,0,0
eggs0countCO1 Control 5-4 9 pt38.jpg,CO1 Control 5-4 9,1,0
eggs4countnCO1 Control 5-4 22 pt57.jpg,nCO1 Control 5-4 22,4,4
eggs0countAO1 Lithium 5-4 7 pt86.jpg,AO1 Lithium 5-4 7,0,0
eggs0countAO1 Lithium 5-4 26 pt20.jpg,AO1 Lithium 5-4 26,0,0
eggs0countAO1 Lithium 5-4 29 pt5.jpg,AO1 Lithium 5-4 29,0,0
eggs0countCO1 Lithium 5-4 18 pt63.jpg,CO1 Lithium 5-4 18,0,0
eggs0countAO1 Control 5-4 35 pt5.jpg,AO1 Control 5-4 35,0,0
eggs0countnCO1 Control 5-4 12 pt43.jpg,nCO1 Control 5-4 12,0,0
eggs0countAO1 Lithium 5-4 46 pt13.jpg,AO1 Lithium 5-4 46,0,0
eggs0countCO1 Control 5-4 2 pt1.jpg,CO1 Control 5-4 2,0,0
eggs0countACO1 Lithium 5-4 23 pt13.jpg,ACO1 Lithium 5-4 23,5,0
eggs1countAO1 Control 5-4 15 pt16.jpg,AO1 Control 5-4 15,2,1
eggs0countnCO1 Lithium 5-4 42 pt2.jpg,nCO1 Lithium 5-4 42,0,0
eggs0countAO1 Control 5-4 23 pt80.jpg,AO1 Control 5-4 23,0,0
eggs0countCO1 Lithium 5-4 33 pt95.jpg,CO1 Lithium 5-4 33,1,0
eggs0countAO1 Control 5-4 3 pt87.jpg,AO1 Control 5-4 3,0,0
eggs0countACO1 Lithium 5-4 22 pt16.jpg,ACO1 Lithium 5-4 22,0,0
eggs1countCO1 Control 5-4 31 pt43.jpg,CO1 Control 5-4 31,3,1
eggs0countAO1 Control 5-4 23 pt16.jpg,AO1 Control 5-4 23,0,0
eggs2countCO1 Lithium 5-4 2 pt37.jpg,CO1 Lithium 5-4 2,9,2
eggs0countACO1 Control 5-4 42 pt42.jpg,ACO1 Control 5-4 42,0,0
eggs5countAO1 Control 5-4 39 pt51.jpg,AO1 Control 5-4 39,12,5
eggs0countAO1 Lithium 5-4 2 pt94.jpg,AO1 Lithium 5-4 2,0,0
eggs1countACO1 Control 5-4 2 pt24.jpg,ACO1 Control 5-4 2,3,1
eggs0countnCO1 Lithium 5-4 3 pt84.jpg,nCO1 Lithium 5-4 3,0,0
eggs0countAO1 Lithium 5-4 27 pt2.jpg,AO1 Lithium 5-4 27,13,0
eggs2countAO1 Lithium 5-4 44 pt61.jpg,AO1 Lithium 5-4 44,15,2
eggs0countAO1 Control 5-4 28 pt20.jpg,AO1 Control 5-4 28,0,0
eggs0countnCO1 Lithium 5-4 33 pt10.jpg,nCO1 Lithium 5-4 33,0,0
eggs0countAO1 Lithium 5-4 47 pt11.jpg,AO1 Lithium 5-4 47,0,0
eggs0countACO1 Lithium 5-4 35 pt38.jpg,ACO1 Lithium 5-4 35,0,0
eggs0countnCO1 Lithium 5-4 25 pt89.jpg,nCO1 Lithium 5-4 25,0,0
eggs0countACO1 Control 5-4 39 pt3.jpg,ACO1 Control 5-4 39,0,0
eggs0countACO1 Control 5-4 42 pt53.jpg,ACO1 Control 5-4 42,3,0
eggs0countAO1 Control 5-4 18 pt29.jpg,AO1 Control 5-4 18,0,0
eggs0countACO1 Control 5-4 30 pt39.jpg,ACO1 Control 5-4 30,0,0
eggs0countCO1 Lithium 5-4 17 pt36.jpg,CO1 Lithium 5-4 17,3,0
eggs0countACO1 Lithium 5-4 47 pt67.jpg,ACO1 Lithium 5-4 47,0,0
eggs0countCO1 Control 5-4 40 pt10.jpg,CO1 Control 5-4 40,0,0
eggs1countACO1 Control 5-4 21 pt16.jpg,ACO1 Control 5-4 21,3,1
eggs0countnCO1 Lithium 5-4 5 pt18.jpg,nCO1 Lithium 5-4 5,0,0
eggs0countACO1 Lithium 5-4 18 pt42.jpg,ACO1 Lithium 5-4 18,0,0
eggs0countACO1 Lithium 5-4 49 pt26.jpg,ACO1 Lithium 5-4 49,0,0
eggs0countACO1 Control 5-4 17 pt56.jpg,ACO1 Control 5-4 17,3,0
eggs0countAO1 Lithium 5-4 26 pt90.jpg,AO1 Lithium 5-4 26,0,0
eggs0countnCO1 Control 5-4 26 pt60.jpg,nCO1 Control 5-4 26,0,0
eggs0countnCO1 Control 5-4 46 pt70.jpg,nCO1 Control 5-4 46,0,0
eggs0countAO1 Lithium 5-4 36 pt25.jpg,AO1 Lithium 5-4 36,0,0
eggs0countACO1 Control 5-4 35 pt79.jpg,ACO1 Control 5-4 35,3,0
eggs0countCO1 Lithium 5-4 34 pt10.jpg,CO1 Lithium 5-4 34,0,0
eggs2countCO1 Lithium 5-4 18 pt23.jpg,CO1 Lithium 5-4 18,0,2
eggs0countACO1 Lithium 5-4 1 pt98.jpg,ACO1 Lithium 5-4 1,0,0
eggs0countAO1 Control 5-4 36 pt90.jpg,AO1 Control 5-4 36,0,0
eggs0countACO1 Control 5-4 15 pt32.jpg,ACO1 Control 5-4 15,2,0
eggs2countACO1 Control 5-4 47 pt35.jpg,ACO1 Control 5-4 47,3,2
eggs0countACO1 Control 5-4 4 pt11.jpg,ACO1 Control 5-4 4,15,0
eggs0countAO1 Control 5-4 13 pt53.jpg,AO1 Control 5-4 13,0,0
eggs1countAO1 Control 5-4 15 pt14.jpg,AO1 Control 5-4 15,0,1
eggs0countAO1 Lithium 5-4 47 pt86.jpg,AO1 Lithium 5-4 47,0,0
eggs0countCO1 Control 5-4 28 pt22.jpg,CO1 Control 5-4 28,0,0
eggs0countnCO1 Lithium 5-4 25 pt86.jpg,nCO1 Lithium 5-4 25,3,0
eggs0countCO1 Control 5-4 19 pt3.jpg,CO1 Control 5-4 19,20,0
eggs0countnCO1 Control 5-4 46 pt90.jpg,nCO1 Control 5-4 46,0,0
eggs0countACO1 Control 5-4 23 pt96.jpg,ACO1 Control 5-4 23,0,0
eggs0countCO1 Control 5-4 5 pt82.jpg,CO1 Control 5-4 5,0,0
eggs0countACO1 Lithium 5-4 21 pt68.jpg,ACO1 Lithium 5-4 21,0,0
eggs0countAO1 Control 5-4 46 pt14.jpg,AO1 Control 5-4 46,3,0
eggs2countnCO1 Lithium 5-4 21 pt6.jpg,nCO1 Lithium 5-4 21,7,2
eggs0countAO1 Lithium 5-4 24 pt91.jpg,AO1 Lithium 5-4 24,0,0
eggs0countnCO1 Control 5-4 20 pt31.jpg,nCO1 Control 5-4 20,0,0
eggs0countAO1 Control 5-4 49 pt24.jpg,AO1 Control 5-4 49,2,0
eggs0countACO1 Control 5-4 43 pt99.jpg,ACO1 Control 5-4 43,0,0
eggs0countAO1 Lithium 5-4 12 pt50.jpg,AO1 Lithium 5-4 12,0,0
eggs0countAO1 Lithium 5-4 33 pt66.jpg,AO1 Lithium 5-4 33,0,0
eggs1countnCO1 Lithium 5-4 28 pt48.jpg,nCO1 Lithium 5-4 28,3,1
eggs1countCO1 Control 5-4 31 pt65.jpg,CO1 Control 5-4 31,3,1
eggs0countACO1 Control 5-4 14 pt80.jpg,ACO1 Control 5-4 14,0,0
eggs0countAO1 Lithium 5-4 40 pt1.jpg,AO1 Lithium 5-4 40,0,0
eggs0countnCO1 Control 5-4 42 pt19.jpg,nCO1 Control 5-4 42,0,0
eggs0countAO1 Control 5-4 50 pt99.jpg,AO1 Control 5-4 50,0,0
eggs0countAO1 Control 5-4 16 pt75.jpg,AO1 Control 5-4 16,3,0
eggs0countACO1 Control 5-4 22 pt2.jpg,ACO1 Control 5-4 22,0,0
eggs0countACO1 Lithium 5-4 33 pt31.jpg,ACO1 Lithium 5-4 33,0,0
eggs0countnCO1 Control 5-4 33 pt36.jpg,nCO1 Control 5-4 33,0,0
eggs0countAO1 Lithium 5-4 47 pt36.jpg,AO1 Lithium 5-4 47,0,0
eggs0countCO1 Lithium 5-4 22 pt96.jpg,CO1 Lithium 5-4 22,0,0
eggs0countAO1 Control 5-4 30 pt5.jpg,AO1 Control 5-4 30,0,0
eggs0countACO1 Control 5-4 36 pt62.jpg,ACO1 Control 5-4 36,0,0
eggs0countnCO1 Lithium 5-4 23 pt86.jpg,nCO1 Lithium 5-4 23,0,0
eggs0countCO1 Lithium 5-4 26 pt37.jpg,CO1 Lithium 5-4 26,3,0
eggs0countACO1 Control 5-4 7 pt45.jpg,ACO1 Control 5-4 7,0,0
eggs0countAO1 Lithium 5-4 11 pt23.jpg,AO1 Lithium 5-4 11,2,0
eggs3countCO1 Control 5-4 36 pt85.jpg,CO1 Control 5-4 36,5,3
eggs0countCO1 Control 5-4 4 pt26.jpg,CO1 Control 5-4 4,3,0
eggs1countACO1 Control 5-4 37 pt32.jpg,ACO1 Control 5-4 37,0,1
eggs0countCO1 Control 5-4 35 pt69.jpg,CO1 Control 5-4 35,0,0
eggs1countACO1 Lithium 5-4 45 pt23.jpg,ACO1 Lithium 5-4 45,3,1
eggs0countCO1 Control 5-4 38 pt8.jpg,CO1 Control 5-4 38,0,0
eggs0countnCO1 Control 5-4 34 pt21.jpg,nCO1 Control 5-4 34,0,0
eggs0countAO1 Control 5-4 5 pt100.jpg,AO1 Control 5-4 5,0,0
eggs0countnCO1 Control 5-4 34 pt97.jpg,nCO1 Control 5-4 34,1,0
eggs0countnCO1 Control 5-4 49 pt9.jpg,nCO1 Control 5-4 49,0,0
eggs0countAO1 Lithium 5-4 13 pt11.jpg,AO1 Lithium 5-4 13,0,0
eggs1countAO1 Control 5-4 15 pt27.jpg,AO1 Control 5-4 15,0,1
eggs0countnCO1 Lithium 5-4 41 pt57.jpg,nCO1 Lithium 5-4 41,0,0
eggs0countACO1 Lithium 5-4 1 pt84.jpg,ACO1 Lithium 5-4 1,0,0
eggs1countCO1 Control 5-4 50 pt33.jpg,CO1 Control 5-4 50,2,1
eggs0countCO1 Lithium 5-4 17 pt1.jpg,CO1 Lithium 5-4 17,20,0
eggs1countnCO1 Lithium 5-4 25 pt76.jpg,nCO1 Lithium 5-4 25,3,1
eggs0countCO1 Control 5-4 40 pt83.jpg,CO1 Control 5-4 40,3,0
eggs4countCO1 Control 5-4 3 pt49.jpg,CO1 Control 5-4 3,6,4
eggs0countAO1 Control 5-4 48 pt83.jpg,AO1 Control 5-4 48,0,0
eggs0countCO1 Control 5-4 32 pt33.jpg,CO1 Control 5-4 32,3,0
eggs1countAO1 Lithium 5-4 15 pt24.jpg,AO1 Lithium 5-4 15,0,1
eggs0countnCO1 Lithium 5-4 48 pt53.jpg,nCO1 Lithium 5-4 48,1,0
eggs0countACO1 Control 5-4 40 pt14.jpg,ACO1 Control 5-4 40,2,0
eggs0countnCO1 Control 5-4 22 pt41.jpg,nCO1 Control 5-4 22,3,0
eggs0countCO1 Control 5-4 48 pt36.jpg,CO1 Control 5-4 48,0,0
eggs0countACO1 Lithium 5-4 1 pt83.jpg,ACO1 Lithium 5-4 1,0,0
eggs1countnCO1 Control 5-4 45 pt48.jpg,nCO1 Control 5-4 45,3,1
eggs1countACO1 Control 5-4 36 pt49.jpg,ACO1 Control 5-4 36,3,1
eggs4countACO1 Lithium 5-4 44 pt49.jpg,ACO1 Lithium 5-4 44,6,4
eggs1countACO1 Lithium 5-4 22 pt44.jpg,ACO1 Lithium 5-4 22,3,1
eggs0countnCO1 Lithium 5-4 41 pt53.jpg,nCO1 Lithium 5-4 41,1,0
eggs0countACO1 Control 5-4 11 pt51.jpg,ACO1 Control 5-4 11,0,0
eggs0countCO1 Control 5-4 22 pt56.jpg,CO1 Control 5-4 22,0,0
eggs0countACO1 Control 5-4 4 pt31.jpg,ACO1 Control 5-4 4,15,0
eggs0countCO1 Lithium 5-4 14 pt87.jpg,CO1 Lithium 5-4 14,0,0
eggs0countnCO1 Lithium 5-4 18 pt25.jpg,nCO1 Lithium 5-4 18,3,0
eggs0countnCO1 Control 5-4 49 pt35.jpg,nCO1 Control 5-4 49,0,0
eggs0countnCO1 Lithium 5-4 33 pt3.jpg,nCO1 Lithium 5-4 33,0,0
eggs0countAO1 Control 5-4 13 pt81.jpg,AO1 Control 5-4 13,0,0
eggs2countCO1 Control 5-4 32 pt32.jpg,CO1 Control 5-4 32,7,2
eggs0countnCO1 Lithium 5-4 29 pt53.jpg,nCO1 Lithium 5-4 29,3,0
eggs2countnCO1 Control 5-4 13 pt15.jpg,nCO1 Control 5-4 13,7,2
eggs0countAO1 Control 5-4 43 pt80.jpg,AO1 Control 5-4 43,0,0
eggs3countAO1 Control 5-4 13 pt49.jpg,AO1 Control 5-4 13,7,3
eggs4countnCO1 Lithium 5-4 38 pt87.jpg,nCO1 Lithium 5-4 38,7,4
eggs2countCO1 Lithium 5-4 29 pt65.jpg,CO1 Lithium 5-4 29,3,2
eggs0countACO1 Control 5-4 45 pt100.jpg,ACO1 Control 5-4 45,0,0
eggs2countnCO1 Lithium 5-4 28 pt52.jpg,nCO1 Lithium 5-4 28,13,2
eggs0countACO1 Lithium 5-4 16 pt47.jpg,ACO1 Lithium 5-4 16,0,0
eggs0countCO1 Control 5-4 40 pt75.jpg,CO1 Control 5-4 40,0,0
eggs0countACO1 Control 5-4 43 pt6.jpg,ACO1 Control 5-4 43,1,0
eggs0countAO1 Control 5-4 25 pt78.jpg,AO1 Control 5-4 25,2,0
eggs0countCO1 Lithium 5-4 49 pt85.jpg,CO1 Lithium 5-4 49,0,0
eggs0countAO1 Control 5-4 40 pt81.jpg,AO1 Control 5-4 40,0,0
eggs1countnCO1 Lithium 5-4 39 pt28.jpg,nCO1 Lithium 5-4 39,3,1
eggs3countCO1 Lithium 5-4 40 pt89.jpg,CO1 Lithium 5-4 40,15,3
eggs0countACO1 Control 5-4 49 pt46.jpg,ACO1 Control 5-4 49,0,0
eggs0countAO1 Control 5-4 24 pt55.jpg,AO1 Control 5-4 24,0,0
eggs0countACO1 Lithium 5-4 28 pt93.jpg,ACO1 Lithium 5-4 28,0,0
eggs1countnCO1 Control 5-4 44 pt24.jpg,nCO1 Control 5-4 44,3,1
eggs0countnCO1 Control 5-4 15 pt40.jpg,nCO1 Control 5-4 15,20,0
eggs4countCO1 Control 5-4 17 pt49.jpg,CO1 Control 5-4 17,5,4
eggs2countnCO1 Control 5-4 42 pt35.jpg,nCO1 Control 5-4 42,3,2
eggs0countACO1 Lithium 5-4 15 pt64.jpg,ACO1 Lithium 5-4 15,0,0
eggs0countCO1 Lithium 5-4 14 pt65.jpg,CO1 Lithium 5-4 14,0,0
eggs0countACO1 Lithium 5-4 9 pt6.jpg,ACO1 Lithium 5-4 9,0,0
eggs0countACO1 Lithium 5-4 22 pt45.jpg,ACO1 Lithium 5-4 22,0,0
eggs0countAO1 Lithium 5-4 22 pt48.jpg,AO1 Lithium 5-4 22,0,0
eggs0countACO1 Lithium 5-4 20 pt64.jpg,ACO1 Lithium 5-4 20,0,0
eggs0countnCO1 Lithium 5-4 9 pt55.jpg,nCO1 Lithium 5-4 9,0,0
eggs0countAO1 Lithium 5-4 12 pt71.jpg,AO1 Lithium 5-4 12,0,0
eggs6countnCO1 Lithium 5-4 36 pt16.jpg,nCO1 Lithium 5-4 36,11,6
eggs0countACO1 Lithium 5-4 44 pt79.jpg,ACO1 Lithium 5-4 44,0,0
eggs0countAO1 Lithium 5-4 25 pt93.jpg,AO1 Lithium 5-4 25,0,0
eggs2countCO1 Control 5-4 42 pt32.jpg,CO1 Control 5-4 42,0,2
eggs0countACO1 Lithium 5-4 31 pt42.jpg,ACO1 Lithium 5-4 31,2,0
eggs0countACO1 Lithium 5-4 24 pt92.jpg,ACO1 Lithium 5-4 24,0,0
eggs0countAO1 Lithium 5-4 1 pt22.jpg,AO1 Lithium 5-4 1,0,0
eggs0countAO1 Lithium 5-4 20 pt90.jpg,AO1 Lithium 5-4 20,0,0
eggs3countnCO1 Control 5-4 33 pt46.jpg,nCO1 Control 5-4 33,3,3
eggs0countAO1 Control 5-4 17 pt71.jpg,AO1 Control 5-4 17,0,0
eggs0countAO1 Lithium 5-4 27 pt37.jpg,AO1 Lithium 5-4 27,0,0
eggs0countCO1 Lithium 5-4 30 pt11.jpg,CO1 Lithium 5-4 30,10,0
eggs0countACO1 Lithium 5-4 43 pt73.jpg,ACO1 Lithium 5-4 43,0,0
eggs0countAO1 Control 5-4 8 pt32.jpg,AO1 Control 5-4 8,0,0
eggs0countCO1 Lithium 5-4 8 pt72.jpg,CO1 Lithium 5-4 8,0,0
eggs0countACO1 Control 5-4 36 pt34.jpg,ACO1 Control 5-4 36,3,0
eggs0countAO1 Control 5-4 8 pt38.jpg,AO1 Control 5-4 8,0,0
eggs0countnCO1 Lithium 5-4 31 pt50.jpg,nCO1 Lithium 5-4 31,0,0
eggs0countnCO1 Control 5-4 24 pt31.jpg,nCO1 Control 5-4 24,2,0
eggs0countCO1 Control 5-4 44 pt23.jpg,CO1 Control 5-4 44,3,0
eggs0countnCO1 Lithium 5-4 4 pt81.jpg,nCO1 Lithium 5-4 4,0,0
eggs0countnCO1 Lithium 5-4 15 pt84.jpg,nCO1 Lithium 5-4 15,0,0
eggs0countACO1 Control 5-4 42 pt76.jpg,ACO1 Control 5-4 42,0,0
eggs0countnCO1 Lithium 5-4 20 pt66.jpg,nCO1 Lithium 5-4 20,3,0
