ImageName,Count
3 5 D1 58,2.0
3 5 D1 59,33.0
3 5 D1 60,25.0
3 6 D2 1,57.0
3 6 D2 2,46.0
3 6 D2 3,nan
3 6 D2 4,62.0
3 6 D2 5,37.0
3 6 D2 6,49.0
3 6 D2 7,73.0
3 6 D2 8,62.0
3 6 D2 9,48.0
3 6 D2 10,nan
3 6 D2 11,82.0
3 6 D2 12,61.0
3 6 D2 13,39.0
3 6 D2 14,nan
3 6 D2 15,nan
3 6 D2 16,nan
3 6 D2 17,48.0
3 6 D2 18,15.0
3 6 D2 19,63.0
3 6 D2 20,nan
3 6 D2 21,57.0
3 6 D2 22,35.0
3 6 D2 23,61.0
3 6 D2 24,38.0
3 6 D2 25,7.0
3 6 D2 26,57.0
3 6 D2 27,50.0
3 6 D2 28,50.0
3 6 D2 29,0.0
3 6 D2 30,62.0
3 6 D2 31,38.0
3 6 D2 32,nan
3 6 D2 33,60.0
3 6 D2 34,nan
3 6 D2 35,40.0
3 6 D2 36,31.0
3 6 D2 37,54.0
3 6 D2 38,49.0
3 6 D2 39,68.0
3 6 D2 40,69.0
3 6 D2 41,30.0
3 6 D2 42,nan
3 6 D2 43,73.0
3 6 D2 44,30.0
3 6 D2 45,32.0
3 6 D2 46,60.0
3 6 D2 47,10.0
3 6 D2 48,50.0
3 6 D2 49,39.0
3 6 D2 50,37.0
3 6 D2 51,57.0
3 6 D2 52,60.0
3 6 D2 53,46.0
3 6 D2 54,nan
3 6 D2 55,nan
3 6 D2 56,82.0
3 6 D2 57,38.0
3 6 D2 58,25.0
3 6 D2 59,53.0
3 6 D2 60,nan
3 7 D3 1,3.0
3 7 D3 2,86.0
3 7 D3 3,45.0
3 7 D3 4,69.0
3 7 D3 5,45.0
3 7 D3 6,89.0
3 7 D3 7,nan
3 7 D3 8,nan
3 7 D3 9,41.0
3 7 D3 10,25.0
3 7 D3 11,nan
3 7 D3 12,nan
3 7 D3 13,56.0
3 7 D3 14,66.0
3 7 D3 15,nan
3 7 D3 16,70.0
3 7 D3 17,42.0
3 7 D3 18,nan
3 7 D3 19,51.0
3 7 D3 20,34.0
3 7 D3 21,37.0
3 7 D3 22,42.0
3 7 D3 23,30.0
3 7 D3 24,8.0
3 7 D3 25,60.0
3 7 D3 26,63.0
3 7 D3 27,nan
3 7 D3 28,21.0
3 7 D3 29,39.0
3 7 D3 30,55.0
3 7 D3 31,55.0
3 7 D3 32,44.0
3 7 D3 33,61.0
3 7 D3 34,38.0
3 7 D3 35,nan
3 7 D3 36,48.0
3 7 D3 37,49.0
3 7 D3 38,40.0
3 7 D3 39,58.0
3 7 D3 40,45.0
3 7 D3 41,53.0
3 7 D3 42,46.0
3 7 D3 43,47.0
3 7 D3 44,59.0
3 7 D3 45,45.0
3 7 D3 46,1.0
3 7 D3 47,53.0
3 7 D3 48,0.0
3 7 D3 49,0.0
3 7 D3 50,33.0
3 7 D3 51,50.0
3 7 D3 52,0.0
3 7 D3 53,50.0
3 7 D3 54,0.0
3 7 D3 55,25.0
3 7 D3 56,58.0
3 7 D3 57,1.0
3 7 D3 58,49.0
3 7 D3 59,39.0
3 7 D3 60,nan
3 8 D4 1,0.0
3 8 D4 2,22.0
3 8 D4 3,59.0
3 8 D4 4,32.0
3 8 D4 5,45.0
3 8 D4 6,nan
3 8 D4 7,53.0
3 8 D4 8,48.0
3 8 D4 9,64.0
3 8 D4 10,69.0
3 8 D4 11,0.0
3 8 D4 12,43.0
3 8 D4 13,41.0
3 8 D4 14,81.0
3 8 D4 15,6.0
3 8 D4 16,66.0
3 8 D4 17,62.0
3 8 D4 18,nan
3 8 D4 19,69.0
3 8 D4 20,60.0
3 8 D4 21,73.0
3 8 D4 22,43.0
3 8 D4 23,79.0
3 8 D4 24,60.0
3 8 D4 25,31.0
3 8 D4 26,53.0
3 8 D4 27,52.0
3 8 D4 28,61.0
3 8 D4 29,73.0
3 8 D4 30,nan
3 8 D4 31,0.0
3 8 D4 32,64.0
3 8 D4 33,0.0
3 8 D4 34,26.0
3 8 D4 35,6.0
3 8 D4 36,1.0
3 8 D4 37,41.0
3 8 D4 38,67.0
3 8 D4 39,7.0
3 8 D4 40,nan
3 8 D4 41,52.0
3 8 D4 42,75.0
3 8 D4 43,48.0
3 8 D4 44,0.0
3 8 D4 45,62.0
3 8 D4 46,59.0
3 8 D4 47,69.0
3 8 D4 48,nan
3 8 D4 49,35.0
3 8 D4 50,36.0
3 8 D4 51,64.0
3 8 D4 52,nan
3 8 D4 53,nan
3 8 D4 54,47.0
3 8 D4 55,40.0
3 8 D4 56,0.0
3 8 D4 57,71.0
3 8 D4 58,0.0
3 8 D4 59,0.0
3 8 D4 60,2.0
3 9 D5 1,15.0
3 9 D5 2,62.0
3 9 D5 3,nan
3 9 D5 4,55.0
3 9 D5 5,56.0
3 9 D5 6,70.0
3 9 D5 7,1.0
3 9 D5 8,64.0
3 9 D5 9,32.0
3 9 D5 10,0.0
3 9 D5 11,67.0
3 9 D5 12,0.0
3 9 D5 13,46.0
3 9 D5 14,27.0
3 9 D5 15,21.0
3 9 D5 16,7.0
3 9 D5 17,61.0
3 9 D5 18,0.0
3 9 D5 19,4.0
3 9 D5 20,46.0
3 9 D5 21,3.0
3 9 D5 22,58.0
3 9 D5 23,56.0
3 9 D5 24,nan
3 9 D5 25,nan
3 9 D5 26,25.0
3 9 D5 27,nan
3 9 D5 28,3.0
3 9 D5 29,nan
3 9 D5 30,69.0
3 9 D5 31,39.0
3 9 D5 32,nan
3 9 D5 33,38.0
3 9 D5 34,42.0
3 9 D5 35,31.0
3 9 D5 36,nan
3 9 D5 37,72.0
3 9 D5 38,25.0
3 9 D5 39,22.0
3 9 D5 40,18.0
3 9 D5 41,57.0
3 9 D5 42,38.0
3 9 D5 43,9.0
3 9 D5 44,30.0
3 9 D5 45,59.0
3 9 D5 46,44.0
3 9 D5 47,43.0
3 9 D5 48,37.0
3 9 D5 49,29.0
3 9 D5 50,33.0
3 9 D5 51,26.0
3 9 D5 52,33.0
3 9 D5 53,49.0
3 9 D5 54,53.0
3 9 D5 55,57.0
3 9 D5 56,40.0
3 9 D5 57,38.0
3 9 D5 58,12.0
3 9 D5 59,64.0
3 9 D5 60,78.0
3 6 C1 1,41.0
3 6 C1 2,37.0
3 6 C1 3,69.0
3 6 C1 4,36.0
3 6 C1 5,47.0
3 6 C1 6,40.0
3 6 C1 7,57.0
3 6 C1 8,75.0
3 6 C1 9,53.0
3 6 C1 10,33.0
3 6 C1 11,35.0
3 6 C1 12,2.0
3 6 C1 13,76.0
3 6 C1 14,29.0
3 6 C1 15,22.0
3 6 C1 16,69.0
3 6 C1 17,84.0
3 6 C1 18,71.0
3 6 C1 19,61.0
3 6 C1 20,32.0
3 6 C1 21,nan
3 6 C1 22,58.0
3 6 C1 23,49.0
3 6 C1 24,21.0
3 6 C1 25,1.0
3 6 C1 26,65.0
3 6 C1 27,24.0
3 6 C1 28,44.0
3 6 C1 29,31.0
3 6 C1 30,54.0
3 6 C1 31,62.0
3 6 C1 32,0.0
3 6 C1 33,46.0
3 6 C1 34,47.0
3 6 C1 35,38.0
3 6 C1 36,67.0
3 6 C1 37,21.0
3 6 C1 38,52.0
3 6 C1 39,45.0
3 6 C1 40,65.0
3 6 C1 41,69.0
3 6 C1 42,24.0
3 6 C1 43,2.0
3 6 C1 44,26.0
3 6 C1 45,nan
3 6 C1 46,53.0
3 6 C1 47,7.0
3 6 C1 48,41.0
3 6 C1 49,61.0
3 6 C1 50,54.0
3 6 C1 51,nan
3 6 C1 52,96.0
3 6 C1 53,46.0
3 6 C1 54,41.0
3 6 C1 55,38.0
3 6 C1 56,67.0
3 6 C1 57,nan
3 6 C1 58,21.0
3 6 C1 59,56.0
3 6 C1 60,nan
3 7 C2 1,24.0
3 7 C2 2,55.0
3 7 C2 3,61.0
3 7 C2 4,0.0
3 7 C2 5,66.0
3 7 C2 6,34.0
3 7 C2 7,26.0
3 7 C2 8,43.0
3 7 C2 9,49.0
3 7 C2 10,17.0
3 7 C2 11,nan
3 7 C2 12,80.0
3 7 C2 13,37.0
3 7 C2 14,nan
3 7 C2 15,1.0
3 7 C2 16,16.0
3 7 C2 17,1.0
3 7 C2 18,65.0
3 7 C2 19,50.0
3 7 C2 20,nan
3 7 C2 21,57.0
3 7 C2 22,0.0
3 7 C2 23,0.0
3 7 C2 24,55.0
3 7 C2 25,75.0
3 7 C2 26,46.0
3 7 C2 27,nan
3 7 C2 28,36.0
3 7 C2 29,41.0
3 7 C2 30,0.0
3 7 C2 31,35.0
3 7 C2 32,46.0
3 7 C2 33,50.0
3 7 C2 34,68.0
3 7 C2 35,66.0
3 7 C2 36,59.0
3 7 C2 37,nan
3 7 C2 38,14.0
3 7 C2 39,56.0
3 7 C2 40,30.0
3 7 C2 41,32.0
3 7 C2 42,42.0
3 7 C2 43,46.0
3 7 C2 44,59.0
3 7 C2 45,54.0
3 7 C2 46,53.0
3 7 C2 47,nan
3 7 C2 48,nan
3 7 C2 49,25.0
3 7 C2 50,nan
3 7 C2 51,42.0
3 7 C2 52,45.0
3 7 C2 53,1.0
3 7 C2 54,42.0
3 7 C2 55,45.0
3 7 C2 56,39.0
3 7 C2 57,6.0
3 7 C2 58,40.0
3 7 C2 59,38.0
3 7 C2 60,1.0
3 8 C3 1,2.0
3 8 C3 2,29.0
3 8 C3 3,31.0
3 8 C3 4,42.0
3 8 C3 5,50.0
3 8 C3 6,43.0
3 8 C3 7,43.0
3 8 C3 8,16.0
3 8 C3 9,27.0
3 8 C3 10,31.0
3 8 C3 11,51.0
3 8 C3 12,nan
3 8 C3 13,nan
3 8 C3 14,25.0
3 8 C3 15,44.0
3 8 C3 16,19.0
3 8 C3 17,49.0
3 8 C3 18,24.0
3 8 C3 19,61.0
3 8 C3 20,60.0
3 8 C3 21,33.0
3 8 C3 22,42.0
3 8 C3 23,54.0
3 8 C3 24,0.0
3 8 C3 25,38.0
3 8 C3 26,nan
3 8 C3 27,34.0
3 8 C3 28,67.0
3 8 C3 29,32.0
3 8 C3 30,23.0
3 8 C3 31,nan
3 8 C3 32,43.0
3 8 C3 33,67.0
3 8 C3 34,3.0
3 8 C3 35,22.0
3 8 C3 36,37.0
3 8 C3 37,47.0
3 8 C3 38,39.0
3 8 C3 39,34.0
3 8 C3 40,nan
3 8 C3 41,32.0
3 8 C3 42,32.0
3 8 C3 43,39.0
3 8 C3 44,44.0
3 8 C3 45,49.0
3 8 C3 46,14.0
3 8 C3 47,45.0
3 8 C3 48,40.0
3 8 C3 49,nan
3 8 C3 50,42.0
3 8 C3 51,33.0
3 8 C3 52,56.0
3 8 C3 53,30.0
3 8 C3 54,30.0
3 8 C3 55,52.0
3 8 C3 56,20.0
3 8 C3 57,25.0
3 8 C3 58,0.0
3 8 C3 59,24.0
3 8 C3 60,8.0
3 9 C4 1,36.0
3 9 C4 2,89.0
3 9 C4 3,78.0
3 9 C4 4,27.0
3 9 C4 5,0.0
3 9 C4 6,2.0
3 9 C4 7,71.0
3 9 C4 8,41.0
3 9 C4 9,24.0
3 9 C4 10,62.0
3 9 C4 11,31.0
3 9 C4 12,12.0
3 9 C4 13,27.0
3 9 C4 14,16.0
3 9 C4 15,68.0
3 9 C4 16,20.0
3 9 C4 17,34.0
3 9 C4 18,50.0
3 9 C4 19,3.0
3 9 C4 20,41.0
3 9 C4 21,0.0
3 9 C4 22,14.0
3 9 C4 23,51.0
3 9 C4 24,nan
3 9 C4 25,59.0
3 9 C4 26,nan
3 9 C4 27,71.0
3 9 C4 28,61.0
3 9 C4 29,nan
3 9 C4 30,1.0
3 9 C4 31,34.0
3 9 C4 32,nan
3 9 C4 33,nan
3 9 C4 34,48.0
3 9 C4 35,19.0
3 9 C4 36,43.0
3 9 C4 37,55.0
3 9 C4 38,68.0
3 9 C4 39,54.0
3 9 C4 40,1.0
3 9 C4 41,27.0
3 9 C4 42,24.0
3 9 C4 43,41.0
3 9 C4 44,1.0
3 9 C4 45,50.0
3 9 C4 46,47.0
3 9 C4 47,nan
3 9 C4 48,nan
3 9 C4 49,67.0
3 9 C4 50,nan
3 9 C4 51,20.0
3 9 C4 52,28.0
3 9 C4 53,1.0
3 9 C4 54,nan
3 9 C4 55,65.0
3 9 C4 56,41.0
3 9 C4 57,18.0
3 9 C4 58,57.0
3 9 C4 59,nan
3 9 C4 60,68.0
3 10 C5 1,79.0
3 10 C5 2,44.0
3 10 C5 3,46.0
3 10 C5 4,45.0
3 10 C5 5,73.0
3 10 C5 6,8.0
3 10 C5 7,56.0
3 10 C5 8,62.0
3 10 C5 9,63.0
3 10 C5 10,48.0
3 10 C5 11,22.0
3 10 C5 12,nan
3 10 C5 13,70.0
3 10 C5 14,39.0
3 10 C5 15,17.0
3 10 C5 16,43.0
3 10 C5 17,11.0
3 10 C5 18,24.0
3 10 C5 19,73.0
3 10 C5 20,nan
3 10 C5 21,70.0
3 10 C5 22,47.0
3 10 C5 23,23.0
3 10 C5 24,73.0
3 10 C5 25,38.0
3 10 C5 26,19.0
3 10 C5 27,12.0
3 10 C5 28,72.0
3 10 C5 29,30.0
3 10 C5 30,43.0
3 10 C5 31,51.0
3 10 C5 32,73.0
3 10 C5 33,31.0
3 10 C5 34,34.0
3 10 C5 35,62.0
3 10 C5 36,nan
3 10 C5 37,77.0
3 10 C5 38,nan
3 10 C5 39,57.0
3 10 C5 40,46.0
3 10 C5 41,54.0
3 10 C5 42,62.0
3 10 C5 43,4.0
3 10 C5 44,23.0
3 10 C5 45,48.0
3 10 C5 46,44.0
3 10 C5 47,nan
3 10 C5 48,59.0
3 10 C5 49,1.0
3 10 C5 50,nan
3 10 C5 51,70.0
3 10 C5 52,nan
3 10 C5 53,61.0
3 10 C5 54,65.0
3 10 C5 55,1.0
3 10 C5 56,1.0
3 10 C5 57,nan
3 10 C5 58,57.0
3 10 C5 59,6.0
3 10 C5 60,51.0
3 6 D1 1,nan
3 6 D1 2,nan
3 6 D1 3,nan
3 6 D1 4,67.0
3 6 D1 5,42.0
3 6 D1 6,nan
3 6 D1 7,nan
3 6 D1 8,54.0
3 6 D1 9,43.0
3 6 D1 10,0.0
3 6 D1 11,37.0
3 6 D1 12,nan
3 6 D1 13,83.0
3 6 D1 14,nan
3 6 D1 15,32.0
3 6 D1 16,43.0
3 6 D1 17,nan
3 6 D1 18,48.0
3 6 D1 19,62.0
3 6 D1 20,40.0
3 6 D1 21,0.0
3 6 D1 22,nan
3 6 D1 23,nan
3 6 D1 24,40.0
3 6 D1 25,0.0
3 6 D1 26,0.0
3 6 D1 27,36.0
3 6 D1 28,48.0
3 6 D1 29,32.0
3 6 D1 30,37.0
3 6 D1 31,nan
3 6 D1 32,66.0
3 6 D1 33,nan
3 6 D1 34,62.0
3 6 D1 35,22.0
3 6 D1 36,nan
3 6 D1 37,59.0
3 6 D1 38,86.0
3 6 D1 39,38.0
3 6 D1 40,nan
3 6 D1 41,54.0
3 6 D1 42,34.0
3 6 D1 43,40.0
3 6 D1 44,0.0
3 6 D1 45,nan
3 6 D1 46,15.0
3 6 D1 47,16.0
3 6 D1 48,nan
3 6 D1 49,32.0
3 6 D1 50,0.0
3 6 D1 51,nan
3 6 D1 52,nan
3 6 D1 53,50.0
3 6 D1 54,63.0
3 6 D1 55,46.0
3 6 D1 56,nan
3 6 D1 57,nan
3 6 D1 58,0.0
3 6 D1 59,30.0
3 6 D1 60,0.0
3 7 D2 1,65.0
3 7 D2 2,58.0
3 7 D2 3,nan
3 7 D2 4,66.0
3 7 D2 5,60.0
3 7 D2 6,46.0
3 7 D2 7,36.0
3 7 D2 8,43.0
3 7 D2 9,64.0
3 7 D2 10,nan
3 7 D2 11,79.0
3 7 D2 12,82.0
3 7 D2 13,48.0
3 7 D2 14,nan
3 7 D2 15,nan
3 7 D2 16,nan
3 7 D2 17,42.0
3 7 D2 18,1.0
3 7 D2 19,53.0
3 7 D2 20,nan
3 7 D2 21,64.0
3 7 D2 22,3.0
3 7 D2 23,54.0
3 7 D2 24,35.0
3 7 D2 25,1.0
3 7 D2 26,38.0
3 7 D2 27,44.0
3 7 D2 28,54.0
3 7 D2 29,0.0
3 7 D2 30,65.0
3 7 D2 31,61.0
3 7 D2 32,nan
3 7 D2 33,41.0
3 7 D2 34,nan
3 7 D2 35,57.0
3 7 D2 36,39.0
3 7 D2 37,68.0
3 7 D2 38,38.0
3 7 D2 39,71.0
3 7 D2 40,62.0
3 7 D2 41,43.0
3 7 D2 42,nan
3 7 D2 43,76.0
3 7 D2 44,80.0
3 7 D2 45,37.0
3 7 D2 46,46.0
3 7 D2 47,1.0
3 7 D2 48,35.0
3 7 D2 49,81.0
3 7 D2 50,40.0
3 7 D2 51,55.0
3 7 D2 52,56.0
3 7 D2 53,51.0
3 7 D2 54,nan
3 7 D2 55,nan
3 7 D2 56,26.0
3 7 D2 57,43.0
3 7 D2 58,56.0
3 7 D2 59,51.0
3 7 D2 60,nan
3 8 D3 1,nan
3 8 D3 2,66.0
3 8 D3 3,28.0
3 8 D3 4,83.0
3 8 D3 5,49.0
3 8 D3 6,65.0
3 8 D3 7,nan
3 8 D3 8,nan
3 8 D3 9,54.0
3 8 D3 10,21.0
3 8 D3 11,nan
3 8 D3 12,nan
3 8 D3 13,34.0
3 8 D3 14,68.0
3 8 D3 15,nan
3 8 D3 16,56.0
3 8 D3 17,41.0
3 8 D3 18,nan
3 8 D3 19,30.0
3 8 D3 20,45.0
3 8 D3 21,18.0
3 8 D3 22,31.0
3 8 D3 23,26.0
3 8 D3 24,nan
3 8 D3 25,57.0
3 8 D3 26,76.0
3 8 D3 27,nan
3 8 D3 28,nan
3 8 D3 29,39.0
3 8 D3 30,45.0
3 8 D3 31,34.0
3 8 D3 32,46.0
3 8 D3 33,51.0
3 8 D3 34,31.0
3 8 D3 35,nan
3 8 D3 36,47.0
3 8 D3 37,47.0
3 8 D3 38,23.0
3 8 D3 39,67.0
3 8 D3 40,48.0
3 8 D3 41,50.0
3 8 D3 42,48.0
3 8 D3 43,15.0
3 8 D3 44,61.0
3 8 D3 45,60.0
3 8 D3 46,0.0
3 8 D3 47,33.0
3 8 D3 48,0.0
3 8 D3 49,nan
3 8 D3 50,44.0
3 8 D3 51,59.0
3 8 D3 52,0.0
3 8 D3 53,54.0
3 8 D3 54,0.0
3 8 D3 55,15.0
3 8 D3 56,48.0
3 8 D3 57,nan
3 8 D3 58,41.0
3 8 D3 59,47.0
3 8 D3 60,nan
3 9 D4 1,1.0
3 9 D4 2,13.0
3 9 D4 3,54.0
3 9 D4 4,21.0
3 9 D4 5,39.0
3 9 D4 6,nan
3 9 D4 7,47.0
3 9 D4 8,50.0
3 9 D4 9,48.0
3 9 D4 10,39.0
3 9 D4 11,7.0
3 9 D4 12,50.0
3 9 D4 13,47.0
3 9 D4 14,65.0
3 9 D4 15,1.0
3 9 D4 16,71.0
3 9 D4 17,67.0
3 9 D4 18,nan
3 9 D4 19,71.0
3 9 D4 20,54.0
3 9 D4 21,80.0
3 9 D4 22,53.0
3 9 D4 23,90.0
3 9 D4 24,73.0
3 9 D4 25,6.0
3 9 D4 26,54.0
3 9 D4 27,49.0
3 9 D4 28,58.0
3 9 D4 29,60.0
3 9 D4 30,nan
3 9 D4 31,1.0
3 9 D4 32,48.0
3 9 D4 33,nan
3 9 D4 34,12.0
3 9 D4 35,2.0
3 9 D4 36,9.0
3 9 D4 37,2.0
3 9 D4 38,48.0
3 9 D4 39,4.0
3 9 D4 40,nan
3 9 D4 41,28.0
3 9 D4 42,3.0
3 9 D4 43,54.0
3 9 D4 44,1.0
3 9 D4 45,61.0
3 9 D4 46,64.0
3 9 D4 47,66.0
3 9 D4 48,nan
3 9 D4 49,40.0
3 9 D4 50,8.0
3 9 D4 51,36.0
3 9 D4 52,nan
3 9 D4 53,nan
3 9 D4 54,62.0
3 9 D4 55,41.0
3 9 D4 56,2.0
3 9 D4 57,70.0
3 9 D4 58,nan
3 9 D4 59,1.0
3 9 D4 60,nan
3 10 D5 1,9.0
3 10 D5 2,80.0
3 10 D5 3,nan
3 10 D5 4,61.0
3 10 D5 5,93.0
3 10 D5 6,89.0
3 10 D5 7,0.0
3 10 D5 8,84.0
3 10 D5 9,90.0
3 10 D5 10,nan
3 10 D5 11,51.0
3 10 D5 12,nan
3 10 D5 13,51.0
3 10 D5 14,56.0
3 10 D5 15,10.0
3 10 D5 16,50.0
3 10 D5 17,85.0
3 10 D5 18,1.0
3 10 D5 19,1.0
3 10 D5 20,3.0
3 10 D5 21,35.0
3 10 D5 22,58.0
3 10 D5 23,86.0
3 10 D5 24,nan
3 10 D5 25,nan
3 10 D5 26,72.0
3 10 D5 27,nan
3 10 D5 28,0.0
3 10 D5 29,nan
3 10 D5 30,65.0
3 10 D5 31,48.0
3 10 D5 32,nan
3 10 D5 33,42.0
3 10 D5 34,69.0
3 10 D5 35,18.0
3 10 D5 36,nan
3 10 D5 37,89.0
3 10 D5 38,35.0
3 10 D5 39,28.0
3 10 D5 40,26.0
3 10 D5 41,75.0
3 10 D5 42,61.0
3 10 D5 43,1.0
3 10 D5 44,52.0
3 10 D5 45,72.0
3 10 D5 46,83.0
3 10 D5 47,57.0
3 10 D5 48,4.0
3 10 D5 49,63.0
3 10 D5 50,28.0
3 10 D5 51,9.0
3 10 D5 52,3.0
3 10 D5 53,59.0
3 10 D5 54,67.0
3 10 D5 55,83.0
3 10 D5 56,56.0
3 10 D5 57,62.0
3 10 D5 58,1.0
3 10 D5 59,3.0
3 10 D5 60,90.0
