FileName,MarvinFileName,AlexFileName,AlexCount,MarvinCount,Mean,Difference
ACO1 Lithium 5-4 45 pt33.jpg,eggs1countACO1 Lithium 5-4 45 pt33.jpg,eggs1countACO1 Lithium 5-4 45 pt33.jpg,1,1,1.0,0
nCO1 Lithium 5-4 23 pt5.jpg,eggs2countnCO1 Lithium 5-4 23 pt5.jpg,eggs2countnCO1 Lithium 5-4 23 pt5.jpg,2,2,2.0,0
CO1 Lithium 5-4 23 pt38.jpg,eggs4countCO1 Lithium 5-4 23 pt38.jpg,eggs2countCO1 Lithium 5-4 23 pt38.jpg,2,4,3.0,2
CO1 Lithium 5-4 38 pt64.jpg,eggs1countCO1 Lithium 5-4 38 pt64.jpg,eggs1countCO1 Lithium 5-4 38 pt64.jpg,1,1,1.0,0
nCO1 Control 5-4 11 pt64.jpg,eggs3countnCO1 Control 5-4 11 pt64.jpg,eggs3countnCO1 Control 5-4 11 pt64.jpg,3,3,3.0,0
CO1 Lithium 5-4 20 pt27.jpg,eggs3countCO1 Lithium 5-4 20 pt27.jpg,eggs0countCO1 Lithium 5-4 20 pt27.jpg,0,3,1.5,3
nCO1 Control 5-4 32 pt52.jpg,eggs2countnCO1 Control 5-4 32 pt52.jpg,eggs1countnCO1 Control 5-4 32 pt52.jpg,1,2,1.5,1
CO1 Lithium 5-4 26 pt76.jpg,eggs1countCO1 Lithium 5-4 26 pt76.jpg,eggs0countCO1 Lithium 5-4 26 pt76.jpg,0,1,0.5,1
CO1 Lithium 5-4 2 pt23.jpg,eggs2countCO1 Lithium 5-4 2 pt23.jpg,eggs2countCO1 Lithium 5-4 2 pt23.jpg,2,2,2.0,0
CO1 Lithium 5-4 27 pt48.jpg,eggs2countCO1 Lithium 5-4 27 pt48.jpg,eggs0countCO1 Lithium 5-4 27 pt48.jpg,0,2,1.0,2
nCO1 Lithium 5-4 36 pt74.jpg,eggs1countnCO1 Lithium 5-4 36 pt74.jpg,eggs1countnCO1 Lithium 5-4 36 pt74.jpg,1,1,1.0,0
nCO1 Control 5-4 33 pt75.jpg,eggs5countnCO1 Control 5-4 33 pt75.jpg,eggs3countnCO1 Control 5-4 33 pt75.jpg,3,5,4.0,2
nCO1 Control 5-4 43 pt84.jpg,eggs2countnCO1 Control 5-4 43 pt84.jpg,eggs0countnCO1 Control 5-4 43 pt84.jpg,0,2,1.0,2
AO1 Lithium 5-4 41 pt22.jpg,eggs1countAO1 Lithium 5-4 41 pt22.jpg,eggs0countAO1 Lithium 5-4 41 pt22.jpg,0,1,0.5,1
CO1 Lithium 5-4 24 pt41.jpg,eggs1countCO1 Lithium 5-4 24 pt41.jpg,eggs0countCO1 Lithium 5-4 24 pt41.jpg,0,1,0.5,1
CO1 Control 5-4 7 pt43.jpg,eggs2countCO1 Control 5-4 7 pt43.jpg,eggs2countCO1 Control 5-4 7 pt43.jpg,2,2,2.0,0
nCO1 Control 5-4 32 pt75.jpg,eggs3countnCO1 Control 5-4 32 pt75.jpg,eggs3countnCO1 Control 5-4 32 pt75.jpg,3,3,3.0,0
CO1 Lithium 5-4 11 pt86.jpg,eggs1countCO1 Lithium 5-4 11 pt86.jpg,eggs1countCO1 Lithium 5-4 11 pt86.jpg,1,1,1.0,0
CO1 Lithium 5-4 43 pt54.jpg,eggs2countCO1 Lithium 5-4 43 pt54.jpg,eggs2countCO1 Lithium 5-4 43 pt54.jpg,2,2,2.0,0
ACO1 Lithium 5-4 39 pt59.jpg,eggs1countACO1 Lithium 5-4 39 pt59.jpg,eggs1countACO1 Lithium 5-4 39 pt59.jpg,1,1,1.0,0
CO1 Lithium 5-4 48 pt32.jpg,eggs4countCO1 Lithium 5-4 48 pt32.jpg,eggs4countCO1 Lithium 5-4 48 pt32.jpg,4,4,4.0,0
AO1 Control 5-4 16 pt33.jpg,eggs1countAO1 Control 5-4 16 pt33.jpg,eggs1countAO1 Control 5-4 16 pt33.jpg,1,1,1.0,0
AO1 Control 5-4 15 pt16.jpg,eggs1countAO1 Control 5-4 15 pt16.jpg,eggs0countAO1 Control 5-4 15 pt16.jpg,0,1,0.5,1
CO1 Control 5-4 31 pt43.jpg,eggs1countCO1 Control 5-4 31 pt43.jpg,eggs1countCO1 Control 5-4 31 pt43.jpg,1,1,1.0,0
CO1 Lithium 5-4 2 pt37.jpg,eggs2countCO1 Lithium 5-4 2 pt37.jpg,eggs1countCO1 Lithium 5-4 2 pt37.jpg,1,2,1.5,1
ACO1 Control 5-4 2 pt24.jpg,eggs1countACO1 Control 5-4 2 pt24.jpg,eggs1countACO1 Control 5-4 2 pt24.jpg,1,1,1.0,0
AO1 Lithium 5-4 44 pt61.jpg,eggs2countAO1 Lithium 5-4 44 pt61.jpg,eggs0countAO1 Lithium 5-4 44 pt61.jpg,0,2,1.0,2
ACO1 Control 5-4 21 pt16.jpg,eggs1countACO1 Control 5-4 21 pt16.jpg,eggs1countACO1 Control 5-4 21 pt16.jpg,1,1,1.0,0
CO1 Lithium 5-4 18 pt23.jpg,eggs2countCO1 Lithium 5-4 18 pt23.jpg,eggs0countCO1 Lithium 5-4 18 pt23.jpg,0,2,1.0,2
ACO1 Control 5-4 47 pt35.jpg,eggs2countACO1 Control 5-4 47 pt35.jpg,eggs2countACO1 Control 5-4 47 pt35.jpg,2,2,2.0,0
AO1 Control 5-4 15 pt14.jpg,eggs1countAO1 Control 5-4 15 pt14.jpg,eggs1countAO1 Control 5-4 15 pt14.jpg,1,1,1.0,0
nCO1 Lithium 5-4 28 pt48.jpg,eggs1countnCO1 Lithium 5-4 28 pt48.jpg,eggs1countnCO1 Lithium 5-4 28 pt48.jpg,1,1,1.0,0
CO1 Control 5-4 31 pt65.jpg,eggs1countCO1 Control 5-4 31 pt65.jpg,eggs1countCO1 Control 5-4 31 pt65.jpg,1,1,1.0,0
CO1 Control 5-4 36 pt85.jpg,eggs3countCO1 Control 5-4 36 pt85.jpg,eggs2countCO1 Control 5-4 36 pt85.jpg,2,3,2.5,1
ACO1 Control 5-4 37 pt32.jpg,eggs1countACO1 Control 5-4 37 pt32.jpg,eggs1countACO1 Control 5-4 37 pt32.jpg,1,1,1.0,0
ACO1 Lithium 5-4 45 pt23.jpg,eggs1countACO1 Lithium 5-4 45 pt23.jpg,eggs1countACO1 Lithium 5-4 45 pt23.jpg,1,1,1.0,0
AO1 Control 5-4 15 pt27.jpg,eggs1countAO1 Control 5-4 15 pt27.jpg,eggs0countAO1 Control 5-4 15 pt27.jpg,0,1,0.5,1
CO1 Control 5-4 50 pt33.jpg,eggs1countCO1 Control 5-4 50 pt33.jpg,eggs1countCO1 Control 5-4 50 pt33.jpg,1,1,1.0,0
nCO1 Lithium 5-4 25 pt76.jpg,eggs1countnCO1 Lithium 5-4 25 pt76.jpg,eggs1countnCO1 Lithium 5-4 25 pt76.jpg,1,1,1.0,0
CO1 Control 5-4 3 pt49.jpg,eggs4countCO1 Control 5-4 3 pt49.jpg,eggs5countCO1 Control 5-4 3 pt49.jpg,5,4,4.5,-1
AO1 Lithium 5-4 15 pt24.jpg,eggs1countAO1 Lithium 5-4 15 pt24.jpg,eggs0countAO1 Lithium 5-4 15 pt24.jpg,0,1,0.5,1
nCO1 Control 5-4 45 pt48.jpg,eggs1countnCO1 Control 5-4 45 pt48.jpg,eggs0countnCO1 Control 5-4 45 pt48.jpg,0,1,0.5,1
ACO1 Control 5-4 36 pt49.jpg,eggs1countACO1 Control 5-4 36 pt49.jpg,eggs1countACO1 Control 5-4 36 pt49.jpg,1,1,1.0,0
ACO1 Lithium 5-4 44 pt49.jpg,eggs4countACO1 Lithium 5-4 44 pt49.jpg,eggs4countACO1 Lithium 5-4 44 pt49.jpg,4,4,4.0,0
ACO1 Lithium 5-4 22 pt44.jpg,eggs1countACO1 Lithium 5-4 22 pt44.jpg,eggs1countACO1 Lithium 5-4 22 pt44.jpg,1,1,1.0,0
CO1 Control 5-4 32 pt32.jpg,eggs2countCO1 Control 5-4 32 pt32.jpg,eggs1countCO1 Control 5-4 32 pt32.jpg,1,2,1.5,1
nCO1 Control 5-4 13 pt15.jpg,eggs2countnCO1 Control 5-4 13 pt15.jpg,eggs2countnCO1 Control 5-4 13 pt15.jpg,2,2,2.0,0
AO1 Control 5-4 13 pt49.jpg,eggs3countAO1 Control 5-4 13 pt49.jpg,eggs2countAO1 Control 5-4 13 pt49.jpg,2,3,2.5,1
nCO1 Lithium 5-4 38 pt87.jpg,eggs4countnCO1 Lithium 5-4 38 pt87.jpg,eggs2countnCO1 Lithium 5-4 38 pt87.jpg,2,4,3.0,2
CO1 Lithium 5-4 29 pt65.jpg,eggs2countCO1 Lithium 5-4 29 pt65.jpg,eggs2countCO1 Lithium 5-4 29 pt65.jpg,2,2,2.0,0
nCO1 Lithium 5-4 28 pt52.jpg,eggs2countnCO1 Lithium 5-4 28 pt52.jpg,eggs2countnCO1 Lithium 5-4 28 pt52.jpg,2,2,2.0,0
nCO1 Lithium 5-4 39 pt28.jpg,eggs1countnCO1 Lithium 5-4 39 pt28.jpg,eggs1countnCO1 Lithium 5-4 39 pt28.jpg,1,1,1.0,0
CO1 Lithium 5-4 40 pt89.jpg,eggs3countCO1 Lithium 5-4 40 pt89.jpg,eggs0countCO1 Lithium 5-4 40 pt89.jpg,0,3,1.5,3
nCO1 Control 5-4 44 pt24.jpg,eggs1countnCO1 Control 5-4 44 pt24.jpg,eggs1countnCO1 Control 5-4 44 pt24.jpg,1,1,1.0,0
CO1 Control 5-4 17 pt49.jpg,eggs4countCO1 Control 5-4 17 pt49.jpg,eggs4countCO1 Control 5-4 17 pt49.jpg,4,4,4.0,0
nCO1 Control 5-4 42 pt35.jpg,eggs2countnCO1 Control 5-4 42 pt35.jpg,eggs2countnCO1 Control 5-4 42 pt35.jpg,2,2,2.0,0
nCO1 Lithium 5-4 36 pt16.jpg,eggs6countnCO1 Lithium 5-4 36 pt16.jpg,eggs3countnCO1 Lithium 5-4 36 pt16.jpg,3,6,4.5,3
CO1 Control 5-4 42 pt32.jpg,eggs2countCO1 Control 5-4 42 pt32.jpg,eggs1countCO1 Control 5-4 42 pt32.jpg,1,2,1.5,1
nCO1 Control 5-4 33 pt46.jpg,eggs3countnCO1 Control 5-4 33 pt46.jpg,eggs2countnCO1 Control 5-4 33 pt46.jpg,2,3,2.5,1
ACO1 Lithium 5-4 18 pt48.jpg,eggs2countACO1 Lithium 5-4 18 pt48.jpg,eggs2countACO1 Lithium 5-4 18 pt48.jpg,2,2,2.0,0
ACO1 Control 5-4 32 pt17.jpg,eggs1countACO1 Control 5-4 32 pt17.jpg,eggs1countACO1 Control 5-4 32 pt17.jpg,1,1,1.0,0
nCO1 Lithium 5-4 29 pt68.jpg,eggs1countnCO1 Lithium 5-4 29 pt68.jpg,eggs1countnCO1 Lithium 5-4 29 pt68.jpg,1,1,1.0,0
nCO1 Control 5-4 12 pt35.jpg,eggs1countnCO1 Control 5-4 12 pt35.jpg,eggs1countnCO1 Control 5-4 12 pt35.jpg,1,1,1.0,0
CO1 Lithium 5-4 26 pt68.jpg,eggs4countCO1 Lithium 5-4 26 pt68.jpg,eggs2countCO1 Lithium 5-4 26 pt68.jpg,2,4,3.0,2
ACO1 Control 5-4 46 pt54.jpg,eggs2countACO1 Control 5-4 46 pt54.jpg,eggs1countACO1 Control 5-4 46 pt54.jpg,1,2,1.5,1
ACO1 Control 5-4 49 pt84.jpg,eggs2countACO1 Control 5-4 49 pt84.jpg,eggs1countACO1 Control 5-4 49 pt84.jpg,1,2,1.5,1
nCO1 Control 5-4 2 pt28.jpg,eggs1countnCO1 Control 5-4 2 pt28.jpg,eggs1countnCO1 Control 5-4 2 pt28.jpg,1,1,1.0,0
AO1 Lithium 5-4 15 pt83.jpg,eggs2countAO1 Lithium 5-4 15 pt83.jpg,eggs2countAO1 Lithium 5-4 15 pt83.jpg,2,2,2.0,0
nCO1 Control 5-4 35 pt27.jpg,eggs1countnCO1 Control 5-4 35 pt27.jpg,eggs1countnCO1 Control 5-4 35 pt27.jpg,1,1,1.0,0
CO1 Control 5-4 29 pt27.jpg,eggs2countCO1 Control 5-4 29 pt27.jpg,eggs3countCO1 Control 5-4 29 pt27.jpg,3,2,2.5,-1
AO1 Control 5-4 21 pt24.jpg,eggs1countAO1 Control 5-4 21 pt24.jpg,eggs1countAO1 Control 5-4 21 pt24.jpg,1,1,1.0,0
CO1 Control 5-4 48 pt85.jpg,eggs2countCO1 Control 5-4 48 pt85.jpg,eggs2countCO1 Control 5-4 48 pt85.jpg,2,2,2.0,0
CO1 Lithium 5-4 22 pt13.jpg,eggs1countCO1 Lithium 5-4 22 pt13.jpg,eggs0countCO1 Lithium 5-4 22 pt13.jpg,0,1,0.5,1
AO1 Control 5-4 22 pt43.jpg,eggs1countAO1 Control 5-4 22 pt43.jpg,eggs0countAO1 Control 5-4 22 pt43.jpg,0,1,0.5,1
nCO1 Control 5-4 17 pt42.jpg,eggs1countnCO1 Control 5-4 17 pt42.jpg,eggs1countnCO1 Control 5-4 17 pt42.jpg,1,1,1.0,0
CO1 Lithium 5-4 31 pt85.jpg,eggs1countCO1 Lithium 5-4 31 pt85.jpg,eggs1countCO1 Lithium 5-4 31 pt85.jpg,1,1,1.0,0
ACO1 Control 5-4 22 pt51.jpg,eggs1countACO1 Control 5-4 22 pt51.jpg,eggs1countACO1 Control 5-4 22 pt51.jpg,1,1,1.0,0
nCO1 Control 5-4 25 pt63.jpg,eggs2countnCO1 Control 5-4 25 pt63.jpg,eggs2countnCO1 Control 5-4 25 pt63.jpg,2,2,2.0,0
nCO1 Lithium 5-4 46 pt23.jpg,eggs1countnCO1 Lithium 5-4 46 pt23.jpg,eggs1countnCO1 Lithium 5-4 46 pt23.jpg,1,1,1.0,0
nCO1 Control 5-4 5 pt52.jpg,eggs1countnCO1 Control 5-4 5 pt52.jpg,eggs1countnCO1 Control 5-4 5 pt52.jpg,1,1,1.0,0
nCO1 Control 5-4 6 pt76.jpg,eggs3countnCO1 Control 5-4 6 pt76.jpg,eggs3countnCO1 Control 5-4 6 pt76.jpg,3,3,3.0,0
CO1 Lithium 5-4 18 pt72.jpg,eggs2countCO1 Lithium 5-4 18 pt72.jpg,eggs2countCO1 Lithium 5-4 18 pt72.jpg,2,2,2.0,0
CO1 Lithium 5-4 19 pt68.jpg,eggs1countCO1 Lithium 5-4 19 pt68.jpg,eggs1countCO1 Lithium 5-4 19 pt68.jpg,1,1,1.0,0
nCO1 Lithium 5-4 39 pt25.jpg,eggs2countnCO1 Lithium 5-4 39 pt25.jpg,eggs1countnCO1 Lithium 5-4 39 pt25.jpg,1,2,1.5,1
ACO1 Lithium 5-4 36 pt63.jpg,eggs1countACO1 Lithium 5-4 36 pt63.jpg,eggs1countACO1 Lithium 5-4 36 pt63.jpg,1,1,1.0,0
ACO1 Lithium 5-4 22 pt34.jpg,eggs1countACO1 Lithium 5-4 22 pt34.jpg,eggs1countACO1 Lithium 5-4 22 pt34.jpg,1,1,1.0,0
nCO1 Lithium 5-4 12 pt28.jpg,eggs3countnCO1 Lithium 5-4 12 pt28.jpg,eggs1countnCO1 Lithium 5-4 12 pt28.jpg,1,3,2.0,2
nCO1 Lithium 5-4 50 pt75.jpg,eggs2countnCO1 Lithium 5-4 50 pt75.jpg,eggs1countnCO1 Lithium 5-4 50 pt75.jpg,1,2,1.5,1
nCO1 Lithium 5-4 15 pt24.jpg,eggs4countnCO1 Lithium 5-4 15 pt24.jpg,eggs3countnCO1 Lithium 5-4 15 pt24.jpg,3,4,3.5,1
ACO1 Control 5-4 15 pt67.jpg,eggs1countACO1 Control 5-4 15 pt67.jpg,eggs1countACO1 Control 5-4 15 pt67.jpg,1,1,1.0,0
nCO1 Control 5-4 46 pt68.jpg,eggs1countnCO1 Control 5-4 46 pt68.jpg,eggs0countnCO1 Control 5-4 46 pt68.jpg,0,1,0.5,1
ACO1 Control 5-4 22 pt23.jpg,eggs2countACO1 Control 5-4 22 pt23.jpg,eggs1countACO1 Control 5-4 22 pt23.jpg,1,2,1.5,1
nCO1 Lithium 5-4 38 pt75.jpg,eggs1countnCO1 Lithium 5-4 38 pt75.jpg,eggs0countnCO1 Lithium 5-4 38 pt75.jpg,0,1,0.5,1
CO1 Lithium 5-4 12 pt26.jpg,eggs3countCO1 Lithium 5-4 12 pt26.jpg,eggs2countCO1 Lithium 5-4 12 pt26.jpg,2,3,2.5,1
nCO1 Lithium 5-4 47 pt47.jpg,eggs4countnCO1 Lithium 5-4 47 pt47.jpg,eggs1countnCO1 Lithium 5-4 47 pt47.jpg,1,4,2.5,3
AO1 Control 5-4 11 pt43.jpg,eggs4countAO1 Control 5-4 11 pt43.jpg,eggs4countAO1 Control 5-4 11 pt43.jpg,4,4,4.0,0
nCO1 Lithium 5-4 5 pt85.jpg,eggs1countnCO1 Lithium 5-4 5 pt85.jpg,eggs0countnCO1 Lithium 5-4 5 pt85.jpg,0,1,0.5,1
CO1 Control 5-4 15 pt78.jpg,eggs1countCO1 Control 5-4 15 pt78.jpg,eggs1countCO1 Control 5-4 15 pt78.jpg,1,1,1.0,0
AO1 Control 5-4 7 pt5.jpg,eggs1countAO1 Control 5-4 7 pt5.jpg,eggs0countAO1 Control 5-4 7 pt5.jpg,0,1,0.5,1
CO1 Lithium 5-4 12 pt44.jpg,eggs1countCO1 Lithium 5-4 12 pt44.jpg,eggs1countCO1 Lithium 5-4 12 pt44.jpg,1,1,1.0,0
ACO1 Lithium 5-4 13 pt44.jpg,eggs1countACO1 Lithium 5-4 13 pt44.jpg,eggs1countACO1 Lithium 5-4 13 pt44.jpg,1,1,1.0,0
ACO1 Control 5-4 36 pt63.jpg,eggs3countACO1 Control 5-4 36 pt63.jpg,eggs2countACO1 Control 5-4 36 pt63.jpg,2,3,2.5,1
nCO1 Control 5-4 46 pt38.jpg,eggs1countnCO1 Control 5-4 46 pt38.jpg,eggs0countnCO1 Control 5-4 46 pt38.jpg,0,1,0.5,1
ACO1 Control 5-4 24 pt83.jpg,eggs2countACO1 Control 5-4 24 pt83.jpg,eggs0countACO1 Control 5-4 24 pt83.jpg,0,2,1.0,2
nCO1 Lithium 5-4 13 pt16.jpg,eggs7countnCO1 Lithium 5-4 13 pt16.jpg,eggs5countnCO1 Lithium 5-4 13 pt16.jpg,5,7,6.0,2
nCO1 Control 5-4 46 pt63.jpg,eggs2countnCO1 Control 5-4 46 pt63.jpg,eggs2countnCO1 Control 5-4 46 pt63.jpg,2,2,2.0,0
ACO1 Control 5-4 2 pt14.jpg,eggs2countACO1 Control 5-4 2 pt14.jpg,eggs2countACO1 Control 5-4 2 pt14.jpg,2,2,2.0,0
nCO1 Lithium 5-4 41 pt24.jpg,eggs4countnCO1 Lithium 5-4 41 pt24.jpg,eggs4countnCO1 Lithium 5-4 41 pt24.jpg,4,4,4.0,0
nCO1 Control 5-4 46 pt43.jpg,eggs3countnCO1 Control 5-4 46 pt43.jpg,eggs3countnCO1 Control 5-4 46 pt43.jpg,3,3,3.0,0
nCO1 Control 5-4 12 pt25.jpg,eggs1countnCO1 Control 5-4 12 pt25.jpg,eggs1countnCO1 Control 5-4 12 pt25.jpg,1,1,1.0,0
nCO1 Control 5-4 46 pt7.jpg,eggs1countnCO1 Control 5-4 46 pt7.jpg,eggs1countnCO1 Control 5-4 46 pt7.jpg,1,1,1.0,0
nCO1 Control 5-4 25 pt16.jpg,eggs3countnCO1 Control 5-4 25 pt16.jpg,eggs2countnCO1 Control 5-4 25 pt16.jpg,2,3,2.5,1
CO1 Control 5-4 37 pt75.jpg,eggs3countCO1 Control 5-4 37 pt75.jpg,eggs3countCO1 Control 5-4 37 pt75.jpg,3,3,3.0,0
ACO1 Lithium 5-4 23 pt23.jpg,eggs2countACO1 Lithium 5-4 23 pt23.jpg,eggs0countACO1 Lithium 5-4 23 pt23.jpg,0,2,1.0,2
nCO1 Control 5-4 41 pt4.jpg,eggs1countnCO1 Control 5-4 41 pt4.jpg,eggs1countnCO1 Control 5-4 41 pt4.jpg,1,1,1.0,0
CO1 Control 5-4 36 pt15.jpg,eggs2countCO1 Control 5-4 36 pt15.jpg,eggs1countCO1 Control 5-4 36 pt15.jpg,1,2,1.5,1
nCO1 Lithium 5-4 50 pt59.jpg,eggs3countnCO1 Lithium 5-4 50 pt59.jpg,eggs3countnCO1 Lithium 5-4 50 pt59.jpg,3,3,3.0,0
CO1 Control 5-4 45 pt54.jpg,eggs3countCO1 Control 5-4 45 pt54.jpg,eggs2countCO1 Control 5-4 45 pt54.jpg,2,3,2.5,1
ACO1 Control 5-4 23 pt32.jpg,eggs3countACO1 Control 5-4 23 pt32.jpg,eggs1countACO1 Control 5-4 23 pt32.jpg,1,3,2.0,2
AO1 Lithium 5-4 26 pt86.jpg,eggs2countAO1 Lithium 5-4 26 pt86.jpg,eggs1countAO1 Lithium 5-4 26 pt86.jpg,1,2,1.5,1
CO1 Control 5-4 33 pt38.jpg,eggs1countCO1 Control 5-4 33 pt38.jpg,eggs1countCO1 Control 5-4 33 pt38.jpg,1,1,1.0,0
AO1 Control 5-4 16 pt16.jpg,eggs2countAO1 Control 5-4 16 pt16.jpg,eggs2countAO1 Control 5-4 16 pt16.jpg,2,2,2.0,0
ACO1 Lithium 5-4 45 pt46.jpg,eggs1countACO1 Lithium 5-4 45 pt46.jpg,eggs0countACO1 Lithium 5-4 45 pt46.jpg,0,1,0.5,1
CO1 Control 5-4 36 pt52.jpg,eggs1countCO1 Control 5-4 36 pt52.jpg,eggs1countCO1 Control 5-4 36 pt52.jpg,1,1,1.0,0
ACO1 Lithium 5-4 48 pt59.jpg,eggs2countACO1 Lithium 5-4 48 pt59.jpg,eggs0countACO1 Lithium 5-4 48 pt59.jpg,0,2,1.0,2
CO1 Lithium 5-4 24 pt32.jpg,eggs2countCO1 Lithium 5-4 24 pt32.jpg,eggs2countCO1 Lithium 5-4 24 pt32.jpg,2,2,2.0,0
CO1 Lithium 5-4 41 pt27.jpg,eggs3countCO1 Lithium 5-4 41 pt27.jpg,eggs3countCO1 Lithium 5-4 41 pt27.jpg,3,3,3.0,0
nCO1 Lithium 5-4 12 pt23.jpg,eggs3countnCO1 Lithium 5-4 12 pt23.jpg,eggs3countnCO1 Lithium 5-4 12 pt23.jpg,3,3,3.0,0
nCO1 Control 5-4 12 pt55.jpg,eggs2countnCO1 Control 5-4 12 pt55.jpg,eggs2countnCO1 Control 5-4 12 pt55.jpg,2,2,2.0,0
CO1 Lithium 5-4 35 pt69.jpg,eggs3countCO1 Lithium 5-4 35 pt69.jpg,eggs2countCO1 Lithium 5-4 35 pt69.jpg,2,3,2.5,1
AO1 Control 5-4 33 pt38.jpg,eggs3countAO1 Control 5-4 33 pt38.jpg,eggs2countAO1 Control 5-4 33 pt38.jpg,2,3,2.5,1
ACO1 Control 5-4 22 pt31.jpg,eggs4countACO1 Control 5-4 22 pt31.jpg,eggs4countACO1 Control 5-4 22 pt31.jpg,4,4,4.0,0
CO1 Lithium 5-4 41 pt47.jpg,eggs4countCO1 Lithium 5-4 41 pt47.jpg,eggs3countCO1 Lithium 5-4 41 pt47.jpg,3,4,3.5,1
CO1 Control 5-4 10 pt36.jpg,eggs1countCO1 Control 5-4 10 pt36.jpg,eggs2countCO1 Control 5-4 10 pt36.jpg,2,1,1.5,-1
AO1 Lithium 5-4 43 pt54.jpg,eggs1countAO1 Lithium 5-4 43 pt54.jpg,eggs1countAO1 Lithium 5-4 43 pt54.jpg,1,1,1.0,0
ACO1 Control 5-4 41 pt40.jpg,eggs9countACO1 Control 5-4 41 pt40.jpg,eggs0countACO1 Control 5-4 41 pt40.jpg,0,9,4.5,9
nCO1 Control 5-4 44 pt27.jpg,eggs1countnCO1 Control 5-4 44 pt27.jpg,eggs0countnCO1 Control 5-4 44 pt27.jpg,0,1,0.5,1
CO1 Lithium 5-4 22 pt57.jpg,eggs1countCO1 Lithium 5-4 22 pt57.jpg,eggs1countCO1 Lithium 5-4 22 pt57.jpg,1,1,1.0,0
ACO1 Control 5-4 23 pt74.jpg,eggs1countACO1 Control 5-4 23 pt74.jpg,eggs1countACO1 Control 5-4 23 pt74.jpg,1,1,1.0,0
CO1 Lithium 5-4 45 pt83.jpg,eggs2countCO1 Lithium 5-4 45 pt83.jpg,eggs1countCO1 Lithium 5-4 45 pt83.jpg,1,2,1.5,1
nCO1 Lithium 5-4 46 pt45.jpg,eggs1countnCO1 Lithium 5-4 46 pt45.jpg,eggs1countnCO1 Lithium 5-4 46 pt45.jpg,1,1,1.0,0
CO1 Lithium 5-4 3 pt59.jpg,eggs7countCO1 Lithium 5-4 3 pt59.jpg,eggs6countCO1 Lithium 5-4 3 pt59.jpg,6,7,6.5,1
nCO1 Control 5-4 6 pt43.jpg,eggs3countnCO1 Control 5-4 6 pt43.jpg,eggs1countnCO1 Control 5-4 6 pt43.jpg,1,3,2.0,2
CO1 Lithium 5-4 36 pt64.jpg,eggs1countCO1 Lithium 5-4 36 pt64.jpg,eggs1countCO1 Lithium 5-4 36 pt64.jpg,1,1,1.0,0
nCO1 Lithium 5-4 42 pt67.jpg,eggs1countnCO1 Lithium 5-4 42 pt67.jpg,eggs1countnCO1 Lithium 5-4 42 pt67.jpg,1,1,1.0,0
CO1 Control 5-4 26 pt39.jpg,eggs3countCO1 Control 5-4 26 pt39.jpg,eggs2countCO1 Control 5-4 26 pt39.jpg,2,3,2.5,1
ACO1 Lithium 5-4 1 pt78.jpg,eggs2countACO1 Lithium 5-4 1 pt78.jpg,eggs2countACO1 Lithium 5-4 1 pt78.jpg,2,2,2.0,0
CO1 Lithium 5-4 48 pt53.jpg,eggs5countCO1 Lithium 5-4 48 pt53.jpg,eggs4countCO1 Lithium 5-4 48 pt53.jpg,4,5,4.5,1
nCO1 Control 5-4 5 pt83.jpg,eggs1countnCO1 Control 5-4 5 pt83.jpg,eggs0countnCO1 Control 5-4 5 pt83.jpg,0,1,0.5,1
nCO1 Control 5-4 11 pt43.jpg,eggs2countnCO1 Control 5-4 11 pt43.jpg,eggs2countnCO1 Control 5-4 11 pt43.jpg,2,2,2.0,0
CO1 Lithium 5-4 48 pt42.jpg,eggs9countCO1 Lithium 5-4 48 pt42.jpg,eggs6countCO1 Lithium 5-4 48 pt42.jpg,6,9,7.5,3
AO1 Control 5-4 9 pt63.jpg,eggs1countAO1 Control 5-4 9 pt63.jpg,eggs1countAO1 Control 5-4 9 pt63.jpg,1,1,1.0,0
nCO1 Lithium 5-4 42 pt42.jpg,eggs1countnCO1 Lithium 5-4 42 pt42.jpg,eggs1countnCO1 Lithium 5-4 42 pt42.jpg,1,1,1.0,0
CO1 Lithium 5-4 47 pt28.jpg,eggs3countCO1 Lithium 5-4 47 pt28.jpg,eggs2countCO1 Lithium 5-4 47 pt28.jpg,2,3,2.5,1
AO1 Control 5-4 21 pt35.jpg,eggs1countAO1 Control 5-4 21 pt35.jpg,eggs1countAO1 Control 5-4 21 pt35.jpg,1,1,1.0,0
CO1 Lithium 5-4 44 pt27.jpg,eggs2countCO1 Lithium 5-4 44 pt27.jpg,eggs2countCO1 Lithium 5-4 44 pt27.jpg,2,2,2.0,0
CO1 Control 5-4 50 pt32.jpg,eggs1countCO1 Control 5-4 50 pt32.jpg,eggs1countCO1 Control 5-4 50 pt32.jpg,1,1,1.0,0
ACO1 Control 5-4 39 pt73.jpg,eggs1countACO1 Control 5-4 39 pt73.jpg,eggs0countACO1 Control 5-4 39 pt73.jpg,0,1,0.5,1
CO1 Lithium 5-4 11 pt73.jpg,eggs2countCO1 Lithium 5-4 11 pt73.jpg,eggs2countCO1 Lithium 5-4 11 pt73.jpg,2,2,2.0,0
nCO1 Control 5-4 34 pt26.jpg,eggs1countnCO1 Control 5-4 34 pt26.jpg,eggs0countnCO1 Control 5-4 34 pt26.jpg,0,1,0.5,1
