RootImage,FileName,PrimaryFileName,SecondaryFileName,PrimaryCount,SecondaryCount,BotCount,Mean,PrimaryDiff,SecondaryDiff,BotDiff
CO1 Lithium 5-1 9,CO1 Lithium 5-1 9 pt58.jpg,eggs3countCO1 Lithium 5-1 9 pt58.jpg,eggs1countCO1 Lithium 5-1 9 pt58.jpg,3,1,3,2.0,1.0,1.0,1.0
NCO1 Lithium 5-1 29,NCO1 Lithium 5-1 29 pt45.jpg,eggs5countNCO1 Lithium 5-1 29 pt45.jpg,eggs5countNCO1 Lithium 5-1 29 pt45.jpg,5,5,5,5.0,0.0,0.0,0.0
CO1 Lithium 5-1 18,CO1 Lithium 5-1 18 pt67.jpg,eggs1countCO1 Lithium 5-1 18 pt67.jpg,eggs1countCO1 Lithium 5-1 18 pt67.jpg,1,1,1,1.0,0.0,0.0,0.0
AO1 Lithium 5-1 1,AO1 Lithium 5-1 1 pt63.jpg,eggs2countAO1 Lithium 5-1 1 pt63.jpg,eggs1countAO1 Lithium 5-1 1 pt63.jpg,2,1,2,1.5,0.5,0.5,0.5
CO1 Lithium 5-1 21,CO1 Lithium 5-1 21 pt17.jpg,eggs2countCO1 Lithium 5-1 21 pt17.jpg,eggs1countCO1 Lithium 5-1 21 pt17.jpg,2,1,2,1.5,0.5,0.5,0.5
AO1 Control 5-1 49,AO1 Control 5-1 49 pt73.jpg,eggs1countAO1 Control 5-1 49 pt73.jpg,eggs1countAO1 Control 5-1 49 pt73.jpg,1,1,1,1.0,0.0,0.0,0.0
NCO1 Control 5-1 41,NCO1 Control 5-1 41 pt38.jpg,eggs1countNCO1 Control 5-1 41 pt38.jpg,eggs1countNCO1 Control 5-1 41 pt38.jpg,1,1,1,1.0,0.0,0.0,0.0
CO1 Control 5-1 10,CO1 Control 5-1 10 pt25.jpg,eggs3countCO1 Control 5-1 10 pt25.jpg,eggs2countCO1 Control 5-1 10 pt25.jpg,3,2,3,2.5,0.5,0.5,0.5
CO1 Lithium 5-1 46,CO1 Lithium 5-1 46 pt26.jpg,eggs2countCO1 Lithium 5-1 46 pt26.jpg,eggs2countCO1 Lithium 5-1 46 pt26.jpg,2,2,2,2.0,0.0,0.0,0.0
CO1 Lithium 5-1 29,CO1 Lithium 5-1 29 pt74.jpg,eggs2countCO1 Lithium 5-1 29 pt74.jpg,eggs1countCO1 Lithium 5-1 29 pt74.jpg,2,1,1,1.5,0.5,0.5,0.5
CO1 Lithium 5-1 26,CO1 Lithium 5-1 26 pt64.jpg,eggs3countCO1 Lithium 5-1 26 pt64.jpg,eggs3countCO1 Lithium 5-1 26 pt64.jpg,3,3,3,3.0,0.0,0.0,0.0
AO1 Control 5-1 25,AO1 Control 5-1 25 pt68.jpg,eggs1countAO1 Control 5-1 25 pt68.jpg,eggs1countAO1 Control 5-1 25 pt68.jpg,1,1,1,1.0,0.0,0.0,0.0
NCO1 Control 5-1 4,NCO1 Control 5-1 4 pt13.jpg,eggs1countNCO1 Control 5-1 4 pt13.jpg,eggs1countNCO1 Control 5-1 4 pt13.jpg,1,1,1,1.0,0.0,0.0,0.0
ACO1 Control 5-1 27,ACO1 Control 5-1 27 pt63.jpg,eggs2countACO1 Control 5-1 27 pt63.jpg,eggs2countACO1 Control 5-1 27 pt63.jpg,2,2,2,2.0,0.0,0.0,0.0
AO1 Control 5-1 18,AO1 Control 5-1 18 pt75.jpg,eggs2countAO1 Control 5-1 18 pt75.jpg,eggs2countAO1 Control 5-1 18 pt75.jpg,2,2,2,2.0,0.0,0.0,0.0
CO1 Lithium 5-1 39,CO1 Lithium 5-1 39 pt37.jpg,eggs2countCO1 Lithium 5-1 39 pt37.jpg,eggs2countCO1 Lithium 5-1 39 pt37.jpg,2,2,2,2.0,0.0,0.0,0.0
NCO1 Control 5-1 37,NCO1 Control 5-1 37 pt84.jpg,eggs1countNCO1 Control 5-1 37 pt84.jpg,eggs1countNCO1 Control 5-1 37 pt84.jpg,1,1,1,1.0,0.0,0.0,0.0
CO1 Control 5-1 42,CO1 Control 5-1 42 pt66.jpg,eggs2countCO1 Control 5-1 42 pt66.jpg,eggs2countCO1 Control 5-1 42 pt66.jpg,2,2,2,2.0,0.0,0.0,0.0
CO1 Control 5-1 42,CO1 Control 5-1 42 pt49.jpg,eggs13countCO1 Control 5-1 42 pt49.jpg,eggs7countCO1 Control 5-1 42 pt49.jpg,13,7,15,10.0,3.0,3.0,5.0
ACO1 Control 5-1 34,ACO1 Control 5-1 34 pt35.jpg,eggs1countACO1 Control 5-1 34 pt35.jpg,eggs1countACO1 Control 5-1 34 pt35.jpg,1,1,1,1.0,0.0,0.0,0.0
NCO1 Lithium 5-1 11,NCO1 Lithium 5-1 11 pt45.jpg,eggs3countNCO1 Lithium 5-1 11 pt45.jpg,eggs3countNCO1 Lithium 5-1 11 pt45.jpg,3,3,2,3.0,0.0,0.0,1.0
ACO1 Lithium 5-1 26,ACO1 Lithium 5-1 26 pt74.jpg,eggs3countACO1 Lithium 5-1 26 pt74.jpg,eggs3countACO1 Lithium 5-1 26 pt74.jpg,3,3,4,3.0,0.0,0.0,1.0
CO1 Lithium 5-1 30,CO1 Lithium 5-1 30 pt39.jpg,eggs4countCO1 Lithium 5-1 30 pt39.jpg,eggs4countCO1 Lithium 5-1 30 pt39.jpg,4,4,4,4.0,0.0,0.0,0.0
CO1 Lithium 5-1 43,CO1 Lithium 5-1 43 pt74.jpg,eggs2countCO1 Lithium 5-1 43 pt74.jpg,eggs1countCO1 Lithium 5-1 43 pt74.jpg,2,1,1,1.5,0.5,0.5,0.5
NCO1 Control 5-1 49,NCO1 Control 5-1 49 pt17.jpg,eggs7countNCO1 Control 5-1 49 pt17.jpg,eggs5countNCO1 Control 5-1 49 pt17.jpg,7,5,6,6.0,1.0,1.0,0.0
AO1 Lithium 5-1 42,AO1 Lithium 5-1 42 pt33.jpg,eggs1countAO1 Lithium 5-1 42 pt33.jpg,eggs1countAO1 Lithium 5-1 42 pt33.jpg,1,1,1,1.0,0.0,0.0,0.0
AO1 Control 5-1 35,AO1 Control 5-1 35 pt85.jpg,eggs1countAO1 Control 5-1 35 pt85.jpg,eggs1countAO1 Control 5-1 35 pt85.jpg,1,1,1,1.0,0.0,0.0,0.0
NCO1 Lithium 5-1 4,NCO1 Lithium 5-1 4 pt48.jpg,eggs1countNCO1 Lithium 5-1 4 pt48.jpg,eggs1countNCO1 Lithium 5-1 4 pt48.jpg,1,1,1,1.0,0.0,0.0,0.0
AO1 Lithium 5-1 39,AO1 Lithium 5-1 39 pt15.jpg,eggs1countAO1 Lithium 5-1 39 pt15.jpg,eggs1countAO1 Lithium 5-1 39 pt15.jpg,1,1,1,1.0,0.0,0.0,0.0
NCO1 Control 5-1 31,NCO1 Control 5-1 31 pt14.jpg,eggs6countNCO1 Control 5-1 31 pt14.jpg,eggs5countNCO1 Control 5-1 31 pt14.jpg,6,5,4,5.5,0.5,0.5,1.5
AO1 Lithium 5-1 41,AO1 Lithium 5-1 41 pt62.jpg,eggs1countAO1 Lithium 5-1 41 pt62.jpg,eggs1countAO1 Lithium 5-1 41 pt62.jpg,1,1,1,1.0,0.0,0.0,0.0
NCO1 Lithium 5-1 5,NCO1 Lithium 5-1 5 pt62.jpg,eggs3countNCO1 Lithium 5-1 5 pt62.jpg,eggs1countNCO1 Lithium 5-1 5 pt62.jpg,3,1,2,2.0,1.0,1.0,0.0
NCO1 Lithium 5-1 13,NCO1 Lithium 5-1 13 pt65.jpg,eggs2countNCO1 Lithium 5-1 13 pt65.jpg,eggs2countNCO1 Lithium 5-1 13 pt65.jpg,2,2,3,2.0,0.0,0.0,1.0
AO1 Control 5-1 44,AO1 Control 5-1 44 pt15.jpg,eggs11countAO1 Control 5-1 44 pt15.jpg,eggs10countAO1 Control 5-1 44 pt15.jpg,11,10,7,10.5,0.5,0.5,3.5
CO1 Lithium 5-1 22,CO1 Lithium 5-1 22 pt66.jpg,eggs4countCO1 Lithium 5-1 22 pt66.jpg,eggs2countCO1 Lithium 5-1 22 pt66.jpg,4,2,3,3.0,1.0,1.0,0.0
ACO1 Lithium 5-1 36,ACO1 Lithium 5-1 36 pt35.jpg,eggs1countACO1 Lithium 5-1 36 pt35.jpg,eggs1countACO1 Lithium 5-1 36 pt35.jpg,1,1,1,1.0,0.0,0.0,0.0
ACO1 Control 5-1 7,ACO1 Control 5-1 7 pt60.jpg,eggs2countACO1 Control 5-1 7 pt60.jpg,eggs2countACO1 Control 5-1 7 pt60.jpg,2,2,2,2.0,0.0,0.0,0.0
ACO1 Lithium 5-1 8,ACO1 Lithium 5-1 8 pt78.jpg,eggs2countACO1 Lithium 5-1 8 pt78.jpg,eggs1countACO1 Lithium 5-1 8 pt78.jpg,2,1,1,1.5,0.5,0.5,0.5
AO1 Lithium 5-1 45,AO1 Lithium 5-1 45 pt87.jpg,eggs1countAO1 Lithium 5-1 45 pt87.jpg,eggs1countAO1 Lithium 5-1 45 pt87.jpg,1,1,2,1.0,0.0,0.0,1.0
CO1 Control 5-1 36,CO1 Control 5-1 36 pt52.jpg,eggs3countCO1 Control 5-1 36 pt52.jpg,eggs3countCO1 Control 5-1 36 pt52.jpg,3,3,3,3.0,0.0,0.0,0.0
CO1 Lithium 5-1 50,CO1 Lithium 5-1 50 pt37.jpg,eggs1countCO1 Lithium 5-1 50 pt37.jpg,eggs1countCO1 Lithium 5-1 50 pt37.jpg,1,1,1,1.0,0.0,0.0,0.0
AO1 Control 5-1 27,AO1 Control 5-1 27 pt74.jpg,eggs2countAO1 Control 5-1 27 pt74.jpg,eggs2countAO1 Control 5-1 27 pt74.jpg,2,2,2,2.0,0.0,0.0,0.0
CO1 Control 5-1 48,CO1 Control 5-1 48 pt36.jpg,eggs3countCO1 Control 5-1 48 pt36.jpg,eggs2countCO1 Control 5-1 48 pt36.jpg,3,2,3,2.5,0.5,0.5,0.5
NCO1 Control 5-1 50,NCO1 Control 5-1 50 pt71.jpg,eggs4countNCO1 Control 5-1 50 pt71.jpg,eggs2countNCO1 Control 5-1 50 pt71.jpg,4,2,0,3.0,1.0,1.0,3.0
CO1 Control 5-1 37,CO1 Control 5-1 37 pt78.jpg,eggs3countCO1 Control 5-1 37 pt78.jpg,eggs3countCO1 Control 5-1 37 pt78.jpg,3,3,4,3.0,0.0,0.0,1.0
ACO1 Control 5-1 12,ACO1 Control 5-1 12 pt59.jpg,eggs1countACO1 Control 5-1 12 pt59.jpg,eggs1countACO1 Control 5-1 12 pt59.jpg,1,1,1,1.0,0.0,0.0,0.0
CO1 Control 5-1 3,CO1 Control 5-1 3 pt45.jpg,eggs2countCO1 Control 5-1 3 pt45.jpg,eggs2countCO1 Control 5-1 3 pt45.jpg,2,2,2,2.0,0.0,0.0,0.0
NCO1 Lithium 5-1 22,NCO1 Lithium 5-1 22 pt6.jpg,eggs2countNCO1 Lithium 5-1 22 pt6.jpg,eggs2countNCO1 Lithium 5-1 22 pt6.jpg,2,2,2,2.0,0.0,0.0,0.0
AO1 Control 5-1 41,AO1 Control 5-1 41 pt59.jpg,eggs1countAO1 Control 5-1 41 pt59.jpg,eggs1countAO1 Control 5-1 41 pt59.jpg,1,1,1,1.0,0.0,0.0,0.0
CO1 Lithium 5-1 21,CO1 Lithium 5-1 21 pt4.jpg,eggs1countCO1 Lithium 5-1 21 pt4.jpg,eggs1countCO1 Lithium 5-1 21 pt4.jpg,1,1,2,1.0,0.0,0.0,1.0
NCO1 Control 5-1 50,NCO1 Control 5-1 50 pt57.jpg,eggs1countNCO1 Control 5-1 50 pt57.jpg,eggs1countNCO1 Control 5-1 50 pt57.jpg,1,1,1,1.0,0.0,0.0,0.0
AO1 Control 5-1 4,AO1 Control 5-1 4 pt24.jpg,eggs3countAO1 Control 5-1 4 pt24.jpg,eggs2countAO1 Control 5-1 4 pt24.jpg,3,2,2,2.5,0.5,0.5,0.5
ACO1 Control 5-1 22,ACO1 Control 5-1 22 pt23.jpg,eggs1countACO1 Control 5-1 22 pt23.jpg,eggs1countACO1 Control 5-1 22 pt23.jpg,1,1,1,1.0,0.0,0.0,0.0
CO1 Lithium 5-1 47,CO1 Lithium 5-1 47 pt47.jpg,eggs2countCO1 Lithium 5-1 47 pt47.jpg,eggs2countCO1 Lithium 5-1 47 pt47.jpg,2,2,2,2.0,0.0,0.0,0.0
AO1 Control 5-1 8,AO1 Control 5-1 8 pt85.jpg,eggs4countAO1 Control 5-1 8 pt85.jpg,eggs4countAO1 Control 5-1 8 pt85.jpg,4,4,4,4.0,0.0,0.0,0.0
CO1 Control 5-1 38,CO1 Control 5-1 38 pt18.jpg,eggs0countCO1 Control 5-1 38 pt18.jpg,eggs1countCO1 Control 5-1 38 pt18.jpg,0,1,3,0.5,0.5,0.5,2.5
AO1 Lithium 5-1 1,AO1 Lithium 5-1 1 pt69.jpg,eggs2countAO1 Lithium 5-1 1 pt69.jpg,eggs1countAO1 Lithium 5-1 1 pt69.jpg,2,1,1,1.5,0.5,0.5,0.5
CO1 Lithium 5-1 14,CO1 Lithium 5-1 14 pt15.jpg,eggs2countCO1 Lithium 5-1 14 pt15.jpg,eggs2countCO1 Lithium 5-1 14 pt15.jpg,2,2,2,2.0,0.0,0.0,0.0
ACO1 Control 5-1 15,ACO1 Control 5-1 15 pt39.jpg,eggs1countACO1 Control 5-1 15 pt39.jpg,eggs1countACO1 Control 5-1 15 pt39.jpg,1,1,2,1.0,0.0,0.0,1.0
AO1 Control 5-1 22,AO1 Control 5-1 22 pt5.jpg,eggs1countAO1 Control 5-1 22 pt5.jpg,eggs1countAO1 Control 5-1 22 pt5.jpg,1,1,2,1.0,0.0,0.0,1.0
NCO1 Lithium 5-1 42,NCO1 Lithium 5-1 42 pt73.jpg,eggs1countNCO1 Lithium 5-1 42 pt73.jpg,eggs1countNCO1 Lithium 5-1 42 pt73.jpg,1,1,1,1.0,0.0,0.0,0.0
CO1 Lithium 5-1 27,CO1 Lithium 5-1 27 pt18.jpg,eggs2countCO1 Lithium 5-1 27 pt18.jpg,eggs1countCO1 Lithium 5-1 27 pt18.jpg,2,1,2,1.5,0.5,0.5,0.5
CO1 Lithium 5-1 9,CO1 Lithium 5-1 9 pt79.jpg,eggs1countCO1 Lithium 5-1 9 pt79.jpg,eggs1countCO1 Lithium 5-1 9 pt79.jpg,1,1,1,1.0,0.0,0.0,0.0
CO1 Lithium 5-1 11,CO1 Lithium 5-1 11 pt24.jpg,eggs1countCO1 Lithium 5-1 11 pt24.jpg,eggs1countCO1 Lithium 5-1 11 pt24.jpg,1,1,1,1.0,0.0,0.0,0.0
CO1 Lithium 5-1 2,CO1 Lithium 5-1 2 pt86.jpg,eggs3countCO1 Lithium 5-1 2 pt86.jpg,eggs2countCO1 Lithium 5-1 2 pt86.jpg,3,2,4,2.5,0.5,0.5,1.5
NCO1 Control 5-1 23,NCO1 Control 5-1 23 pt76.jpg,eggs4countNCO1 Control 5-1 23 pt76.jpg,eggs4countNCO1 Control 5-1 23 pt76.jpg,4,4,4,4.0,0.0,0.0,0.0
CO1 Lithium 5-1 50,CO1 Lithium 5-1 50 pt84.jpg,eggs3countCO1 Lithium 5-1 50 pt84.jpg,eggs3countCO1 Lithium 5-1 50 pt84.jpg,3,3,4,3.0,0.0,0.0,1.0
NCO1 Lithium 5-1 48,NCO1 Lithium 5-1 48 pt16.jpg,eggs3countNCO1 Lithium 5-1 48 pt16.jpg,eggs3countNCO1 Lithium 5-1 48 pt16.jpg,3,3,4,3.0,0.0,0.0,1.0
NCO1 Lithium 5-1 1,NCO1 Lithium 5-1 1 pt78.jpg,eggs2countNCO1 Lithium 5-1 1 pt78.jpg,eggs2countNCO1 Lithium 5-1 1 pt78.jpg,2,2,3,2.0,0.0,0.0,1.0
CO1 Control 5-1 10,CO1 Control 5-1 10 pt62.jpg,eggs7countCO1 Control 5-1 10 pt62.jpg,eggs4countCO1 Control 5-1 10 pt62.jpg,7,4,5,5.5,1.5,1.5,0.5
CO1 Control 5-1 30,CO1 Control 5-1 30 pt46.jpg,eggs3countCO1 Control 5-1 30 pt46.jpg,eggs2countCO1 Control 5-1 30 pt46.jpg,3,2,2,2.5,0.5,0.5,0.5
NCO1 Lithium 5-1 33,NCO1 Lithium 5-1 33 pt64.jpg,eggs4countNCO1 Lithium 5-1 33 pt64.jpg,eggs3countNCO1 Lithium 5-1 33 pt64.jpg,4,3,4,3.5,0.5,0.5,0.5
ACO1 Control 5-1 36,ACO1 Control 5-1 36 pt65.jpg,eggs1countACO1 Control 5-1 36 pt65.jpg,eggs1countACO1 Control 5-1 36 pt65.jpg,1,1,1,1.0,0.0,0.0,0.0
CO1 Control 5-1 4,CO1 Control 5-1 4 pt55.jpg,eggs3countCO1 Control 5-1 4 pt55.jpg,eggs2countCO1 Control 5-1 4 pt55.jpg,3,2,2,2.5,0.5,0.5,0.5
ACO1 Control 5-1 46,ACO1 Control 5-1 46 pt56.jpg,eggs2countACO1 Control 5-1 46 pt56.jpg,eggs1countACO1 Control 5-1 46 pt56.jpg,2,1,2,1.5,0.5,0.5,0.5
CO1 Lithium 5-1 23,CO1 Lithium 5-1 23 pt76.jpg,eggs7countCO1 Lithium 5-1 23 pt76.jpg,eggs6countCO1 Lithium 5-1 23 pt76.jpg,7,6,7,6.5,0.5,0.5,0.5
NCO1 Control 5-1 45,NCO1 Control 5-1 45 pt32.jpg,eggs1countNCO1 Control 5-1 45 pt32.jpg,eggs1countNCO1 Control 5-1 45 pt32.jpg,1,1,1,1.0,0.0,0.0,0.0
CO1 Control 5-1 43,CO1 Control 5-1 43 pt33.jpg,eggs2countCO1 Control 5-1 43 pt33.jpg,eggs2countCO1 Control 5-1 43 pt33.jpg,2,2,1,2.0,0.0,0.0,1.0
NCO1 Lithium 5-1 24,NCO1 Lithium 5-1 24 pt68.jpg,eggs1countNCO1 Lithium 5-1 24 pt68.jpg,eggs1countNCO1 Lithium 5-1 24 pt68.jpg,1,1,2,1.0,0.0,0.0,1.0
ACO1 Control 5-1 42,ACO1 Control 5-1 42 pt37.jpg,eggs1countACO1 Control 5-1 42 pt37.jpg,eggs1countACO1 Control 5-1 42 pt37.jpg,1,1,1,1.0,0.0,0.0,0.0
CO1 Lithium 5-1 36,CO1 Lithium 5-1 36 pt25.jpg,eggs2countCO1 Lithium 5-1 36 pt25.jpg,eggs1countCO1 Lithium 5-1 36 pt25.jpg,2,1,1,1.5,0.5,0.5,0.5
NCO1 Lithium 5-1 16,NCO1 Lithium 5-1 16 pt26.jpg,eggs2countNCO1 Lithium 5-1 16 pt26.jpg,eggs3countNCO1 Lithium 5-1 16 pt26.jpg,2,3,3,2.5,0.5,0.5,0.5
CO1 Lithium 5-1 12,CO1 Lithium 5-1 12 pt85.jpg,eggs5countCO1 Lithium 5-1 12 pt85.jpg,eggs4countCO1 Lithium 5-1 12 pt85.jpg,5,4,5,4.5,0.5,0.5,0.5
AO1 Control 5-1 36,AO1 Control 5-1 36 pt52.jpg,eggs6countAO1 Control 5-1 36 pt52.jpg,eggs4countAO1 Control 5-1 36 pt52.jpg,6,4,6,5.0,1.0,1.0,1.0
ACO1 Control 5-1 24,ACO1 Control 5-1 24 pt78.jpg,eggs7countACO1 Control 5-1 24 pt78.jpg,eggs3countACO1 Control 5-1 24 pt78.jpg,7,3,4,5.0,2.0,2.0,1.0
NCO1 Control 5-1 6,NCO1 Control 5-1 6 pt77.jpg,eggs1countNCO1 Control 5-1 6 pt77.jpg,eggs1countNCO1 Control 5-1 6 pt77.jpg,1,1,1,1.0,0.0,0.0,0.0
CO1 Control 5-1 37,CO1 Control 5-1 37 pt52.jpg,eggs8countCO1 Control 5-1 37 pt52.jpg,eggs8countCO1 Control 5-1 37 pt52.jpg,8,8,5,8.0,0.0,0.0,3.0
CO1 Control 5-1 31,CO1 Control 5-1 31 pt39.jpg,eggs2countCO1 Control 5-1 31 pt39.jpg,eggs2countCO1 Control 5-1 31 pt39.jpg,2,2,2,2.0,0.0,0.0,0.0
ACO1 Lithium 5-1 25,ACO1 Lithium 5-1 25 pt74.jpg,eggs2countACO1 Lithium 5-1 25 pt74.jpg,eggs2countACO1 Lithium 5-1 25 pt74.jpg,2,2,2,2.0,0.0,0.0,0.0
CO1 Control 5-1 3,CO1 Control 5-1 3 pt43.jpg,eggs2countCO1 Control 5-1 3 pt43.jpg,eggs2countCO1 Control 5-1 3 pt43.jpg,2,2,2,2.0,0.0,0.0,0.0
CO1 Lithium 5-1 12,CO1 Lithium 5-1 12 pt35.jpg,eggs3countCO1 Lithium 5-1 12 pt35.jpg,eggs3countCO1 Lithium 5-1 12 pt35.jpg,3,3,4,3.0,0.0,0.0,1.0
NCO1 Lithium 5-1 1,NCO1 Lithium 5-1 1 pt36.jpg,eggs2countNCO1 Lithium 5-1 1 pt36.jpg,eggs2countNCO1 Lithium 5-1 1 pt36.jpg,2,2,2,2.0,0.0,0.0,0.0
CO1 Control 5-1 10,CO1 Control 5-1 10 pt34.jpg,eggs1countCO1 Control 5-1 10 pt34.jpg,eggs1countCO1 Control 5-1 10 pt34.jpg,1,1,1,1.0,0.0,0.0,0.0
CO1 Lithium 5-1 4,CO1 Lithium 5-1 4 pt86.jpg,eggs3countCO1 Lithium 5-1 4 pt86.jpg,eggs4countCO1 Lithium 5-1 4 pt86.jpg,3,4,4,3.5,0.5,0.5,0.5
NCO1 Lithium 5-1 34,NCO1 Lithium 5-1 34 pt43.jpg,eggs3countNCO1 Lithium 5-1 34 pt43.jpg,eggs2countNCO1 Lithium 5-1 34 pt43.jpg,3,2,3,2.5,0.5,0.5,0.5
ACO1 Control 5-1 28,ACO1 Control 5-1 28 pt43.jpg,eggs1countACO1 Control 5-1 28 pt43.jpg,eggs1countACO1 Control 5-1 28 pt43.jpg,1,1,1,1.0,0.0,0.0,0.0
CO1 Lithium 5-1 40,CO1 Lithium 5-1 40 pt32.jpg,eggs4countCO1 Lithium 5-1 40 pt32.jpg,eggs4countCO1 Lithium 5-1 40 pt32.jpg,4,4,5,4.0,0.0,0.0,1.0
NCO1 Lithium 5-1 24,NCO1 Lithium 5-1 24 pt97.jpg,eggs2countNCO1 Lithium 5-1 24 pt97.jpg,eggs2countNCO1 Lithium 5-1 24 pt97.jpg,2,2,2,2.0,0.0,0.0,0.0
NCO1 Control 5-1 38,NCO1 Control 5-1 38 pt86.jpg,eggs3countNCO1 Control 5-1 38 pt86.jpg,eggs3countNCO1 Control 5-1 38 pt86.jpg,3,3,2,3.0,0.0,0.0,1.0
NCO1 Lithium 5-1 13,NCO1 Lithium 5-1 13 pt67.jpg,eggs3countNCO1 Lithium 5-1 13 pt67.jpg,eggs2countNCO1 Lithium 5-1 13 pt67.jpg,3,2,2,2.5,0.5,0.5,0.5
NCO1 Control 5-1 25,NCO1 Control 5-1 25 pt38.jpg,eggs1countNCO1 Control 5-1 25 pt38.jpg,eggs1countNCO1 Control 5-1 25 pt38.jpg,1,1,1,1.0,0.0,0.0,0.0
CO1 Lithium 5-1 32,CO1 Lithium 5-1 32 pt45.jpg,eggs1countCO1 Lithium 5-1 32 pt45.jpg,eggs1countCO1 Lithium 5-1 32 pt45.jpg,1,1,0,1.0,0.0,0.0,1.0
CO1 Control 5-1 9,CO1 Control 5-1 9 pt87.jpg,eggs1countCO1 Control 5-1 9 pt87.jpg,eggs1countCO1 Control 5-1 9 pt87.jpg,1,1,1,1.0,0.0,0.0,0.0
NCO1 Control 5-1 6,NCO1 Control 5-1 6 pt73.jpg,eggs2countNCO1 Control 5-1 6 pt73.jpg,eggs2countNCO1 Control 5-1 6 pt73.jpg,2,2,1,2.0,0.0,0.0,1.0
CO1 Lithium 5-1 45,CO1 Lithium 5-1 45 pt64.jpg,eggs1countCO1 Lithium 5-1 45 pt64.jpg,eggs1countCO1 Lithium 5-1 45 pt64.jpg,1,1,0,1.0,0.0,0.0,1.0
CO1 Lithium 5-1 1,CO1 Lithium 5-1 1 pt5.jpg,eggs4countCO1 Lithium 5-1 1 pt5.jpg,eggs4countCO1 Lithium 5-1 1 pt5.jpg,4,4,4,4.0,0.0,0.0,0.0
CO1 Control 5-1 8,CO1 Control 5-1 8 pt87.jpg,eggs1countCO1 Control 5-1 8 pt87.jpg,eggs1countCO1 Control 5-1 8 pt87.jpg,1,1,1,1.0,0.0,0.0,0.0
NCO1 Lithium 5-1 8,NCO1 Lithium 5-1 8 pt67.jpg,eggs3countNCO1 Lithium 5-1 8 pt67.jpg,eggs3countNCO1 Lithium 5-1 8 pt67.jpg,3,3,3,3.0,0.0,0.0,0.0
NCO1 Lithium 5-1 8,NCO1 Lithium 5-1 8 pt28.jpg,eggs5countNCO1 Lithium 5-1 8 pt28.jpg,eggs4countNCO1 Lithium 5-1 8 pt28.jpg,5,4,4,4.5,0.5,0.5,0.5
AO1 Control 5-1 48,AO1 Control 5-1 48 pt83.jpg,eggs1countAO1 Control 5-1 48 pt83.jpg,eggs1countAO1 Control 5-1 48 pt83.jpg,1,1,1,1.0,0.0,0.0,0.0
CO1 Lithium 5-1 49,CO1 Lithium 5-1 49 pt62.jpg,eggs2countCO1 Lithium 5-1 49 pt62.jpg,eggs1countCO1 Lithium 5-1 49 pt62.jpg,2,1,2,1.5,0.5,0.5,0.5
ACO1 Lithium 5-1 34,ACO1 Lithium 5-1 34 pt79.jpg,eggs1countACO1 Lithium 5-1 34 pt79.jpg,eggs1countACO1 Lithium 5-1 34 pt79.jpg,1,1,1,1.0,0.0,0.0,0.0
NCO1 Lithium 5-1 12,NCO1 Lithium 5-1 12 pt41.jpg,eggs2countNCO1 Lithium 5-1 12 pt41.jpg,eggs2countNCO1 Lithium 5-1 12 pt41.jpg,2,2,4,2.0,0.0,0.0,2.0
ACO1 Lithium 5-1 32,ACO1 Lithium 5-1 32 pt32.jpg,eggs6countACO1 Lithium 5-1 32 pt32.jpg,eggs6countACO1 Lithium 5-1 32 pt32.jpg,6,6,5,6.0,0.0,0.0,1.0
ACO1 Control 5-1 34,ACO1 Control 5-1 34 pt69.jpg,eggs2countACO1 Control 5-1 34 pt69.jpg,eggs1countACO1 Control 5-1 34 pt69.jpg,2,1,2,1.5,0.5,0.5,0.5
NCO1 Lithium 5-1 23,NCO1 Lithium 5-1 23 pt84.jpg,eggs2countNCO1 Lithium 5-1 23 pt84.jpg,eggs2countNCO1 Lithium 5-1 23 pt84.jpg,2,2,3,2.0,0.0,0.0,1.0
AO1 Lithium 5-1 45,AO1 Lithium 5-1 45 pt38.jpg,eggs2countAO1 Lithium 5-1 45 pt38.jpg,eggs2countAO1 Lithium 5-1 45 pt38.jpg,2,2,2,2.0,0.0,0.0,0.0
AO1 Control 5-1 23,AO1 Control 5-1 23 pt86.jpg,eggs2countAO1 Control 5-1 23 pt86.jpg,eggs1countAO1 Control 5-1 23 pt86.jpg,2,1,1,1.5,0.5,0.5,0.5
NCO1 Lithium 5-1 25,NCO1 Lithium 5-1 25 pt31.jpg,eggs1countNCO1 Lithium 5-1 25 pt31.jpg,eggs1countNCO1 Lithium 5-1 25 pt31.jpg,1,1,1,1.0,0.0,0.0,0.0
ACO1 Control 5-1 19,ACO1 Control 5-1 19 pt23.jpg,eggs3countACO1 Control 5-1 19 pt23.jpg,eggs2countACO1 Control 5-1 19 pt23.jpg,3,2,2,2.5,0.5,0.5,0.5
AO1 Control 5-1 34,AO1 Control 5-1 34 pt44.jpg,eggs1countAO1 Control 5-1 34 pt44.jpg,eggs1countAO1 Control 5-1 34 pt44.jpg,1,1,0,1.0,0.0,0.0,1.0
NCO1 Control 5-1 23,NCO1 Control 5-1 23 pt75.jpg,eggs11countNCO1 Control 5-1 23 pt75.jpg,eggs9countNCO1 Control 5-1 23 pt75.jpg,11,9,10,10.0,1.0,1.0,0.0
